Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
14,Brandon Armstrong,SG,22,NJN,17,0,69,4.7,14.1,.333,0.5,3.1,.167,4.2,11.0,.381,2.6,3.1,.833,0.0,2.1,2.1,1.0,1.6,0.5,2.6,4.2,12.5
15,Darrell Armstrong,PG,34,ORL,82,23,2350,4.0,9.9,.409,1.2,3.6,.336,2.8,6.3,.450,2.5,2.9,.878,1.4,3.1,4.5,4.9,2.1,0.2,2.5,2.6,11.8
16,Carlos Arroyo,PG,23,UTA,44,0,287,6.3,13.7,.459,0.4,0.9,.429,5.9,12.8,.461,2.3,2.8,.818,1.4,1.9,3.3,6.6,1.5,0.1,3.8,3.5,15.2
17,Chucky Atkins,PG,28,DET,65,7,1398,4.3,12.0,.361,2.2,6.2,.355,2.1,5.7,.368,1.0,1.3,.816,0.5,1.9,2.5,4.5,0.7,0.1,2.0,2.8,11.9
18,Stacey Augmon,SG,34,NOH,70,3,862,3.3,8.0,.411,0.0,0.3,.000,3.3,7.7,.427,2.3,3.0,.750,1.1,3.9,5.0,2.9,1.1,0.4,1.7,3.3,8.9
19,Dalibor Bagarić,C,22,CHI,10,0,76,3.8,12.3,.308,0.0,0.0,,3.8,12.3,.308,1.4,1.9,.750,3.3,6.2,9.5,1.9,1.4,1.4,2.4,5.2,9.0
20,Vin Baker,C,31,BOS,52,9,942,3.8,7.9,.478,0.0,0.2,.000,3.8,7.8,.488,2.8,4.1,.673,3.4,4.1,7.6,1.1,0.8,1.1,2.3,5.6,10.3
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
21,Brent Barry,SG,31,SEA,75,68,2480,3.8,8.4,.458,1.7,4.3,.403,2.1,4.1,.514,1.9,2.3,.795,0.7,3.7,4.4,5.6,1.6,0.2,2.1,2.9,11.2
22,Jon Barry,SG,33,DET,80,0,1473,4.7,10.4,.450,2.1,5.2,.407,2.5,5.1,.495,2.1,2.4,.860,0.8,3.6,4.4,5.0,1.5,0.3,2.0,2.5,13.6
23,Maceo Baston,PF,27,TOR,16,0,106,5.1,8.5,.600,0.0,0.0,,5.1,8.5,.600,3.4,4.1,.833,1.4,6.5,7.8,0.0,1.4,3.7,2.0,5.4,13.6
24,Mengke Bateer,C,27,SAS,12,0,46,3.1,13.3,.235,0.8,2.3,.333,2.3,11.0,.214,0.0,1.6,.000,1.6,6.3,7.8,3.1,0.0,0.0,4.7,11.0,7.0
25,Mike Batiste,PF,25,MEM,75,2,1248,5.7,13.5,.422,0.5,2.3,.222,5.2,11.1,.464,2.0,2.5,.784,2.4,5.0,7.4,1.5,1.2,0.5,2.0,3.5,13.9
26,Tony Battie,C,26,BOS,67,62,1683,4.3,7.9,.539,0.0,0.1,.200,4.2,7.8,.544,1.9,2.5,.746,3.2,6.1,9.3,1.0,0.7,1.7,1.0,4.2,10.4
27,Shane Battier,SF,24,MEM,78,47,2383,4.2,8.6,.483,1.3,3.3,.398,2.9,5.3,.535,1.8,2.2,.828,1.9,3.3,5.2,1.6,1.5,1.3,1.0,3.1,11.4
28,Lonny Baxter,C,24,CHI,55,0,682,5.1,10.9,.466,0.0,0.1,.000,5.1,10.8,.471,3.7,5.4,.680,3.4,5.3,8.7,0.8,0.5,1.2,2.4,7.1,13.8
29,Raja Bell,SG,26,DAL,75,32,1173,2.9,6.5,.441,0.6,1.6,.412,2.2,4.9,.450,0.7,1.0,.676,1.4,3.0,4.5,1.7,1.6,0.2,1.3,4.1,7.1
30,Jonathan Bender,SF,22,IND,46,2,819,4.9,11.2,.441,0.8,2.3,.358,4.1,8.8,.463,2.6,3.7,.714,1.8,4.0,5.8,1.8,0.4,2.5,1.8,3.8,13.3
31,Corey Benjamin,SG,24,ATL,9,0,152,3.1,10.2,.302,0.5,3.1,.154,2.6,7.1,.367,2.8,3.8,.750,2.4,5.0,7.3,2.4,0.2,0.5,1.4,4.7,9.5
32,Travis Best,PG,30,MIA,72,52,1807,4.6,11.6,.396,0.7,2.2,.330,3.9,9.4,.411,2.1,2.5,.854,0.5,2.4,2.9,5.1,0.9,0.1,2.1,3.5,12.0
33,Mike Bibby,PG,24,SAC,55,55,1835,6.5,13.7,.470,1.1,2.7,.409,5.4,11.0,.485,3.2,3.7,.861,0.7,2.2,2.9,5.6,1.4,0.2,2.5,1.8,17.2
34,Chauncey Billups*,PG,26,DET,74,74,2327,5.7,13.5,.421,2.3,5.9,.392,3.4,7.6,.443,4.9,5.6,.878,0.6,3.6,4.2,4.4,1.0,0.2,2.1,2.1,18.5
35,Corie Blount,C,34,CHI,50,3,836,2.8,5.8,.485,0.0,0.0,,2.8,5.8,.485,0.9,1.5,.571,2.9,5.9,8.8,2.2,1.4,0.8,1.9,5.2,6.5
36,Mark Blount,C,27,TOT,81,31,1403,3.8,8.9,.432,0.0,0.0,,3.8,8.9,.432,2.6,3.6,.727,2.8,5.1,7.9,1.4,1.1,1.7,2.6,4.8,10.3
36,Mark Blount,C,27,DEN,54,24,885,4.3,10.9,.393,0.0,0.0,,4.3,10.9,.393,2.9,4.0,.717,2.5,4.9,7.4,1.4,0.9,2.1,2.8,4.6,11.4
36,Mark Blount,C,27,BOS,27,7,518,3.1,5.6,.563,0.0,0.0,,3.1,5.6,.563,2.1,2.8,.750,3.4,5.3,8.7,1.5,1.4,1.2,2.3,5.2,8.3
37,Calvin Booth,C,26,SEA,47,0,575,3.3,7.5,.437,0.0,0.1,.000,3.3,7.3,.444,2.1,2.9,.723,2.0,4.8,6.8,0.8,0.7,2.1,1.4,4.6,8.6
38,Carlos Boozer,PF,21,CLE,81,54,2049,5.8,10.9,.536,0.0,0.0,.000,5.8,10.8,.536,2.6,3.4,.771,3.5,7.2,10.7,1.9,1.0,0.9,1.8,3.9,14.2
39,Ruben Boumtje-Boumtje,C,24,POR,2,0,5,0.0,7.2,.000,0.0,0.0,,0.0,7.2,.000,0.0,0.0,,7.2,0.0,7.2,7.2,7.2,0.0,0.0,0.0,0.0
40,Bruce Bowen,SF,31,SAS,82,82,2566,3.1,6.7,.466,1.4,3.2,.441,1.7,3.5,.488,0.5,1.2,.404,0.8,2.5,3.4,1.6,0.9,0.6,1.0,2.7,8.2
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
41,Ryan Bowen,SG,27,DEN,62,31,996,3.5,7.1,.492,0.1,0.3,.286,3.4,6.9,.500,1.0,1.5,.659,2.8,2.9,5.7,2.0,2.3,1.0,1.6,3.0,8.1
42,Earl Boykins,PG,26,GSW,68,0,1321,5.4,12.6,.429,0.8,2.1,.377,4.6,10.5,.439,4.7,5.5,.865,1.0,1.4,2.4,6.0,1.0,0.1,2.0,2.0,16.4
43,Michael Bradley,PF,23,TOR,67,11,1314,4.1,8.6,.481,0.0,0.2,.167,4.1,8.4,.487,1.0,1.8,.522,4.4,6.8,11.2,1.8,0.4,0.9,2.1,3.4,9.3
44,Shawn Bradley,C,30,DAL,81,39,1731,4.2,7.8,.536,0.0,0.0,.000,4.2,7.8,.537,2.9,3.6,.806,3.1,6.8,9.9,1.1,1.4,3.5,1.4,5.0,11.3
45,Elton Brand,PF,23,LAC,62,61,2454,6.6,13.2,.502,0.0,0.0,.000,6.6,13.2,.502,3.6,5.2,.685,4.2,6.2,10.3,2.3,1.0,2.3,2.4,3.0,16.8
46,J.R. Bremer,PG,22,BOS,64,41,1503,4.1,11.1,.369,2.4,6.9,.353,1.7,4.3,.393,2.0,2.7,.766,0.4,3.0,3.5,3.9,0.9,0.1,1.4,1.9,12.6
47,Jamison Brewer,PG,22,IND,10,0,80,4.1,7.7,.529,0.0,0.9,.000,4.1,6.8,.600,1.8,4.1,.444,2.3,1.8,4.1,8.1,0.9,0.5,2.7,5.0,9.9
48,Primož Brezec,C,23,IND,22,1,111,4.9,12.3,.395,0.0,0.3,.000,4.9,12.0,.405,3.9,6.5,.600,4.2,3.2,7.5,1.3,0.6,1.3,2.3,5.2,13.6
49,Damone Brown,PF,23,TOR,5,3,115,3.4,11.0,.314,0.0,0.6,.000,3.4,10.3,.333,1.9,2.5,.750,0.9,3.8,4.7,0.9,0.3,0.0,1.9,4.4,8.8
50,Devin Brown,SG,24,TOT,10,2,93,4.6,13.5,.343,0.0,0.4,.000,4.6,13.2,.353,2.3,3.1,.750,3.1,3.9,7.0,2.7,1.5,0.4,3.5,5.4,11.6
50,Devin Brown,SG,24,SAS,7,0,22,8.2,16.4,.500,0.0,0.0,,8.2,16.4,.500,3.3,3.3,1.000,6.5,4.9,11.5,3.3,0.0,0.0,8.2,4.9,19.6
50,Devin Brown,SG,24,DEN,3,2,71,3.5,12.7,.280,0.0,0.5,.000,3.5,12.2,.292,2.0,3.0,.667,2.0,3.5,5.6,2.5,2.0,0.5,2.0,5.6,9.1
51,Kedrick Brown,SF,21,BOS,51,5,666,3.3,9.2,.357,0.2,2.1,.077,3.1,7.1,.439,1.1,1.7,.625,2.4,5.1,7.6,1.1,1.8,0.7,1.2,3.7,7.8
52,Kwame Brown,C,20,WAS,80,20,1773,4.5,10.2,.446,0.0,0.1,.000,4.5,10.1,.449,2.9,4.4,.668,2.6,6.1,8.6,1.2,1.0,1.6,2.2,3.2,12.0
53,P.J. Brown,PF,33,NOH,78,78,2609,4.4,8.3,.531,0.0,0.0,.000,4.4,8.3,.533,2.7,3.2,.836,3.4,6.3,9.7,2.0,0.9,1.1,1.4,2.8,11.5
54,Randy Brown,PG,34,PHO,32,0,262,2.2,5.9,.372,0.0,0.0,,2.2,5.9,.372,1.2,1.6,.750,0.4,3.2,3.6,4.8,2.3,0.3,2.3,4.9,5.6
55,Tierre Brown,PG,23,CLE,15,0,168,5.8,12.6,.458,0.0,0.2,.000,5.8,12.4,.466,2.4,3.0,.786,1.7,4.7,6.4,8.4,2.8,0.0,4.7,1.9,13.9
56,Rick Brunson,PG,30,CHI,17,0,196,4.2,9.2,.460,0.7,1.1,.667,3.5,8.1,.432,1.8,2.2,.833,0.7,2.8,3.5,6.6,1.8,0.6,3.1,3.7,11.0
57,Kobe Bryant*,SG,24,LAL,82,82,3401,9.2,20.4,.451,1.3,3.4,.383,7.9,16.9,.465,6.4,7.5,.843,1.1,4.8,6.0,5.1,1.9,0.7,3.0,2.3,26.0
58,Mark Bryant,PF,37,TOT,16,0,100,1.8,6.8,.263,0.0,0.0,,1.8,6.8,.263,1.1,1.4,.750,2.9,4.3,7.2,1.4,0.4,0.4,2.5,6.5,4.7
58,Mark Bryant,PF,37,PHI,11,0,77,2.3,7.9,.294,0.0,0.0,,2.3,7.9,.294,0.9,0.9,1.000,3.3,4.2,7.5,0.5,0.5,0.5,2.3,5.6,5.6
58,Mark Bryant,PF,37,DEN,3,0,14,0.0,2.6,.000,0.0,0.0,,0.0,2.6,.000,2.6,5.1,.500,2.6,2.6,5.1,5.1,0.0,0.0,5.1,10.3,2.6
58,Mark Bryant,PF,37,BOS,2,0,9,0.0,4.0,.000,0.0,0.0,,0.0,4.0,.000,0.0,0.0,,0.0,8.0,8.0,4.0,0.0,0.0,0.0,8.0,0.0
59,Greg Buckner,SG,26,PHI,75,5,1514,4.4,9.5,.465,0.4,1.3,.273,4.0,8.2,.496,1.5,1.9,.802,1.7,3.4,5.1,2.3,1.7,0.4,1.5,4.8,10.7
60,Pat Burke,C,29,ORL,62,8,783,5.2,13.6,.382,0.0,0.3,.143,5.1,13.3,.388,1.8,2.7,.690,2.6,4.1,6.7,1.1,0.9,1.1,2.2,4.6,12.3
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
61,Caron Butler,SF,22,MIA,78,78,2858,5.4,13.0,.416,0.4,1.3,.318,5.0,11.7,.427,3.9,4.7,.824,1.7,3.3,5.0,2.7,1.7,0.4,2.4,2.9,15.1
62,Rasual Butler,SG,23,MIA,72,28,1514,4.9,13.6,.362,1.2,4.1,.292,3.7,9.5,.392,1.8,2.5,.731,0.7,3.7,4.4,2.2,0.5,1.0,1.8,2.5,12.8
63,Jason Caffey,PF,29,MIL,51,16,894,4.6,10.0,.456,0.0,0.0,,4.6,10.0,.456,2.8,4.3,.651,2.7,4.3,7.1,1.5,0.8,0.6,2.3,4.9,11.9
64,Marcus Camby,C,28,DEN,29,9,616,5.4,13.3,.410,0.1,0.3,.400,5.3,13.0,.410,1.9,2.9,.660,4.4,7.8,12.2,2.7,1.2,2.3,1.6,4.0,12.9
65,Elden Campbell,C,34,TOT,56,1,869,4.8,12.2,.397,0.0,0.0,.000,4.8,12.2,.398,4.5,5.6,.801,1.9,5.6,7.5,2.1,1.4,1.6,2.1,5.3,14.2
65,Elden Campbell,C,34,NOH,41,1,685,5.3,13.0,.409,0.0,0.1,.000,5.3,12.9,.411,4.9,6.0,.809,1.8,5.7,7.5,2.2,1.3,1.6,2.2,5.4,15.5
65,Elden Campbell,C,34,SEA,15,0,184,3.1,9.4,.333,0.0,0.0,,3.1,9.4,.333,3.1,4.1,.762,2.5,5.1,7.6,1.8,1.8,1.6,1.6,5.3,9.4
66,Brian Cardinal,PF,25,WAS,5,0,15,2.4,9.6,.250,0.0,2.4,.000,2.4,7.2,.333,4.8,4.8,1.000,7.2,4.8,12.0,2.4,0.0,0.0,2.4,0.0,9.6
67,Anthony Carter,PG,27,MIA,49,26,912,3.3,9.2,.356,0.0,0.3,.000,3.3,8.9,.369,1.3,2.0,.660,0.5,2.8,3.3,8.0,1.8,0.2,3.2,2.8,7.9
68,Vince Carter*,SG,26,TOR,43,42,1471,8.7,18.6,.467,1.1,3.2,.344,7.6,15.4,.493,3.2,3.9,.806,1.4,3.2,4.6,3.5,1.2,1.0,1.8,3.0,21.6
69,Sam Cassell,PG,33,MIL,78,77,2700,7.3,15.5,.470,0.8,2.2,.362,6.5,13.3,.487,5.1,6.0,.861,0.8,3.8,4.6,6.0,1.2,0.2,2.4,2.9,20.5
70,Kelvin Cato,C,28,HOU,73,5,1247,3.8,7.4,.520,0.0,0.1,.000,3.8,7.3,.528,1.9,3.6,.532,3.8,8.5,12.4,0.6,1.1,2.5,1.6,5.1,9.6
71,Tyson Chandler,C,20,CHI,75,68,1827,5.1,9.5,.531,0.0,0.0,,5.1,9.5,.531,3.5,5.7,.608,3.3,6.8,10.1,1.5,0.7,2.1,2.7,4.3,13.6
72,Calbert Cheaney,SG,31,UTA,81,74,2351,5.0,10.0,.499,0.2,0.4,.400,4.8,9.6,.503,0.6,1.1,.580,1.1,3.2,4.3,2.5,1.0,0.2,1.7,3.4,10.7
73,Chris Childs,PG,35,NJN,12,0,106,2.0,6.8,.300,0.3,2.0,.167,1.7,4.8,.357,0.7,1.0,.667,1.0,0.7,1.7,5.4,2.7,0.3,2.0,5.8,5.1
74,Doug Christie,SG,32,SAC,80,80,2710,3.5,7.4,.479,1.0,2.5,.395,2.6,4.9,.522,1.9,2.3,.810,0.8,3.7,4.5,5.0,2.4,0.5,1.9,2.5,9.9
75,Keon Clark,C,27,SAC,80,11,1780,4.6,9.1,.501,0.0,0.1,.000,4.6,9.0,.506,1.7,2.6,.656,2.8,6.3,9.1,1.6,0.8,3.0,1.9,4.6,10.8
76,Speedy Claxton,PG,24,SAS,30,0,471,5.1,11.1,.462,0.0,0.8,.000,5.1,10.2,.500,3.0,4.4,.684,1.7,2.6,4.3,5.7,1.7,0.5,2.7,3.3,13.2
77,Mateen Cleaves,PG,25,SAC,12,0,55,3.9,15.1,.261,0.7,0.7,1.000,3.3,14.4,.227,2.0,2.6,.750,0.7,4.6,5.2,6.5,1.3,0.0,9.2,3.9,10.5
78,Derrick Coleman,C,35,PHI,64,35,1742,4.6,10.3,.448,0.5,1.4,.328,4.2,8.9,.466,2.8,3.5,.784,3.1,6.2,9.3,1.8,1.1,1.4,2.0,3.5,12.4
79,Bimbo Coles,PG,34,TOT,35,11,691,2.9,8.8,.333,0.4,1.7,.219,2.6,7.1,.360,1.8,2.2,.833,0.6,2.5,3.1,3.8,0.9,0.2,1.5,3.1,8.0
79,Bimbo Coles,PG,34,CLE,21,11,516,2.4,8.3,.286,0.5,1.7,.280,1.9,6.6,.287,1.9,2.4,.794,0.7,2.7,3.3,3.9,0.8,0.3,1.3,3.0,7.1
79,Bimbo Coles,PG,34,BOS,14,0,175,4.5,10.1,.449,0.0,1.4,.000,4.5,8.6,.524,1.6,1.6,1.000,0.2,2.1,2.3,3.3,1.2,0.0,2.1,3.5,10.7
80,Jason Collier,C,25,HOU,13,3,104,5.9,12.5,.472,0.0,0.0,,5.9,12.5,.472,0.7,0.7,1.000,4.2,5.9,10.0,0.3,0.7,0.3,0.7,3.5,12.5
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
81,Jarron Collins,C,24,UTA,22,7,421,3.2,7.4,.442,0.0,0.1,.000,3.2,7.3,.447,3.8,5.3,.710,2.7,2.4,5.1,1.2,0.4,0.5,1.6,6.0,10.3
82,Jason Collins,C,24,NJN,81,66,1900,2.7,6.4,.414,0.0,0.1,.000,2.7,6.3,.419,3.4,4.5,.763,2.6,4.4,7.0,1.6,0.9,0.8,1.6,4.8,8.7
83,Chris Crawford,PF,27,ATL,5,0,38,7.6,12.3,.615,0.9,2.8,.333,6.6,9.5,.700,6.6,7.6,.875,2.8,3.8,6.6,0.9,1.9,2.8,1.9,6.6,22.7
84,Jamal Crawford,PG,22,CHI,80,31,1992,6.0,14.6,.413,1.6,4.4,.355,4.5,10.2,.438,1.9,2.3,.806,0.4,3.0,3.3,6.0,1.4,0.5,2.4,2.3,15.5
85,Austin Croshere,PF,27,IND,49,0,633,4.9,11.9,.411,1.5,3.9,.391,3.4,8.0,.421,3.0,3.7,.815,2.3,6.5,8.8,3.2,0.3,0.7,1.6,2.7,14.3
86,John Crotty,PG,33,DEN,12,0,180,2.8,8.2,.341,0.8,2.6,.308,2.0,5.6,.357,1.8,3.0,.600,0.2,2.8,3.0,5.8,0.6,0.0,1.8,3.2,8.2
87,Eddy Curry,C,20,CHI,81,48,1571,7.7,13.1,.585,0.0,0.0,,7.7,13.1,.585,4.1,6.6,.624,2.7,5.4,8.1,0.8,0.4,1.4,3.1,5.2,19.5
88,Michael Curry,SF,34,DET,78,77,1555,2.1,5.3,.402,0.4,1.3,.296,1.8,4.1,.434,0.8,1.0,.800,0.4,2.6,2.9,2.4,1.0,0.1,1.0,3.8,5.5
89,Erick Dampier,C,27,GSW,82,82,1978,4.7,9.5,.496,0.0,0.0,.000,4.7,9.5,.498,2.8,4.0,.698,4.5,5.4,9.9,1.1,0.5,2.8,2.0,4.4,12.2
90,Antonio Daniels,SG,27,POR,67,2,872,3.5,7.7,.452,0.7,2.4,.305,2.7,5.2,.520,2.7,3.1,.855,0.5,2.5,3.0,3.5,1.4,0.4,1.3,1.8,10.4
91,Antonio Davis,C,34,TOR,53,52,1894,5.0,12.2,.407,0.0,0.0,,5.0,12.2,.407,4.1,5.3,.771,2.5,5.8,8.3,2.5,0.4,1.2,2.2,2.9,14.0
92,Baron Davis,PG,23,NOH,50,47,1889,6.3,15.2,.416,1.9,5.4,.350,4.4,9.8,.452,1.8,2.5,.710,1.1,2.5,3.5,6.1,1.7,0.4,2.7,2.8,16.3
93,Dale Davis,C,33,POR,78,78,2282,3.7,6.9,.541,0.0,0.0,,3.7,6.9,.541,1.7,2.6,.633,3.7,5.2,8.9,1.5,0.8,1.1,1.1,3.0,9.1
94,Emanual Davis,SG,34,ATL,24,1,340,3.4,9.3,.364,0.7,3.1,.241,2.6,6.2,.424,1.8,2.3,.773,0.5,4.0,4.6,3.8,1.3,0.2,2.6,3.0,9.3
95,Hubert Davis,SG,32,DET,43,1,328,3.4,8.7,.392,1.3,4.0,.333,2.1,4.7,.442,0.5,0.7,.833,0.7,3.3,4.0,3.2,0.5,0.0,1.2,2.5,8.7
96,Ricky Davis,SG,23,CLE,79,76,3131,6.9,16.9,.410,0.9,2.3,.363,6.1,14.6,.417,4.0,5.3,.748,1.1,3.4,4.5,5.0,1.4,0.4,3.2,2.1,18.7
97,Andrew DeClercq,C,29,ORL,77,21,1327,4.0,7.6,.534,0.0,0.0,,4.0,7.6,.534,1.8,2.8,.644,3.9,5.3,9.2,1.4,1.1,1.0,2.3,7.0,9.9
98,Tony Delk,PG,29,BOS,67,39,1873,4.5,10.8,.416,2.3,5.8,.395,2.2,4.9,.441,1.3,1.7,.782,0.8,3.7,4.5,2.8,1.4,0.2,1.3,2.4,12.6
99,Dan Dickau,PG,24,ATL,50,0,515,4.9,11.9,.412,1.5,4.3,.361,3.4,7.6,.440,1.5,1.8,.808,0.6,2.4,3.0,5.9,1.0,0.1,3.7,4.6,12.8
100,Michael Dickerson,SG,27,MEM,6,1,87,4.1,9.9,.417,1.7,4.6,.364,2.5,5.4,.462,2.1,2.1,1.000,0.4,2.1,2.5,3.3,2.1,0.4,2.5,6.6,12.0
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
101,DeSagana Diop,PF,21,CLE,80,1,943,2.1,5.9,.351,0.0,0.0,,2.1,5.9,.351,0.4,1.1,.367,2.4,5.8,8.2,1.6,1.3,3.1,2.1,5.7,4.5
102,Vlade Divac*,C,34,SAC,80,80,2384,4.6,9.9,.466,0.1,0.4,.240,4.5,9.5,.475,2.7,3.8,.713,2.4,6.3,8.7,4.1,1.3,1.6,2.3,3.6,12.0
103,Juan Dixon,PG,24,WAS,42,3,647,5.8,15.1,.384,1.4,4.7,.298,4.4,10.4,.422,2.1,2.6,.804,0.7,3.3,4.0,2.2,1.4,0.2,2.3,3.0,15.0
104,Michael Doleac,C,25,NYK,75,0,1041,5.0,11.9,.426,0.0,0.0,,5.0,11.9,.426,1.2,1.6,.783,2.2,5.3,7.6,1.5,0.6,0.6,1.7,5.2,11.3
105,Keyon Dooling,SG,22,LAC,55,1,969,4.8,12.2,.389,1.9,5.2,.360,2.9,7.1,.411,1.6,2.1,.772,0.3,2.3,2.7,3.3,0.9,0.2,2.2,3.5,13.0
106,Bryce Drew,PG,28,NOH,13,0,79,3.6,12.3,.296,1.4,3.2,.429,2.3,9.1,.250,0.0,0.0,,1.8,4.1,5.9,5.0,0.9,0.0,1.4,0.9,8.7
107,Predrag Drobnjak,C,27,SEA,82,69,1984,5.9,14.3,.412,0.5,1.5,.353,5.4,12.8,.419,1.7,2.1,.791,2.0,3.8,5.8,1.6,0.9,0.7,1.2,3.3,14.0
108,Chris Dudley,C,37,POR,3,0,11,0.0,3.3,.000,0.0,0.0,,0.0,3.3,.000,0.0,0.0,,6.5,0.0,6.5,0.0,0.0,0.0,0.0,9.8,0.0
109,Tim Duncan*,PF,26,SAS,81,81,3181,8.1,15.8,.513,0.1,0.2,.273,8.0,15.5,.517,5.1,7.2,.710,2.9,8.9,11.8,3.6,0.6,2.7,2.8,2.6,21.3
110,Mike Dunleavy,SF,22,GSW,82,3,1305,4.6,11.5,.403,1.4,4.1,.347,3.2,7.4,.434,2.2,2.8,.780,1.8,4.1,5.9,2.9,1.5,0.5,2.4,3.3,12.9
111,Howard Eisley,PG,30,NYK,82,76,2243,4.2,10.1,.417,2.1,5.4,.389,2.1,4.7,.450,1.4,1.7,.848,0.4,2.6,3.0,7.1,1.1,0.1,2.4,3.6,11.9
