Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
31,Harrison Barnes,PF,29,SAC,77,77,2580,5.5,11.6,.469,2.0,5.0,.394,3.5,6.6,.525,4.8,5.8,.826,1.1,4.9,6.0,2.6,0.7,0.2,1.6,1.3,17.7
32,Scottie Barnes,PF,20,TOR,74,74,2617,6.3,12.8,.492,0.8,2.7,.301,5.5,10.2,.543,2.2,3.0,.735,2.7,5.0,7.7,3.5,1.1,0.8,1.9,2.6,15.6
33,RJ Barrett,SF,21,NYK,70,70,2417,7.3,17.8,.408,2.1,6.0,.342,5.2,11.8,.442,4.3,6.0,.714,1.0,5.1,6.1,3.1,0.6,0.2,2.2,2.1,20.9
34,Will Barton,SG,31,DEN,71,71,2277,6.2,14.2,.438,2.5,6.8,.365,3.7,7.4,.504,1.6,2.0,.803,0.7,4.7,5.4,4.4,0.9,0.5,2.0,1.8,16.5
35,Paris Bass,SF,26,PHO,2,0,7,10.3,30.9,.333,0.0,10.3,.000,10.3,20.6,.500,10.3,10.3,1.000,10.3,10.3,20.6,0.0,5.1,0.0,10.3,10.3,30.9
36,Charles Bassey,C,21,PHI,23,0,168,6.4,10.1,.638,0.0,0.9,.000,6.4,9.2,.698,1.9,2.6,.750,4.7,8.6,13.3,1.5,1.1,3.6,1.7,6.9,14.8
37,Keita Bates-Diop,SF,26,SAS,59,14,957,5.1,9.9,.517,0.6,2.1,.309,4.5,7.8,.572,1.7,2.3,.754,2.3,6.4,8.7,1.5,1.0,0.5,1.7,2.3,12.6
38,Nicolas Batum,PF,33,LAC,59,54,1463,4.4,9.5,.463,2.7,6.6,.400,1.7,2.9,.607,0.6,0.9,.658,0.7,5.5,6.3,2.5,1.4,1.0,1.0,2.0,12.1
39,Kent Bazemore,SF,32,LAL,39,14,545,3.0,9.2,.324,1.9,5.3,.363,1.1,3.9,.271,0.9,1.1,.765,0.9,3.7,4.6,2.2,1.7,0.6,1.4,4.6,8.7
40,Darius Bazley,PF,21,OKC,69,53,1924,5.1,12.1,.422,1.5,5.0,.297,3.6,7.1,.511,2.2,3.2,.688,1.3,6.8,8.2,1.8,1.1,1.3,1.7,1.3,13.9
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
41,Bradley Beal,SG,28,WAS,40,40,1439,8.7,19.3,.451,1.6,5.3,.300,7.1,14.0,.508,4.2,5.1,.833,1.0,3.8,4.7,6.6,0.9,0.4,3.4,2.4,23.2
42,Malik Beasley,SG,25,MIN,79,18,1976,6.0,15.5,.391,4.4,11.6,.377,1.7,3.9,.432,0.9,1.1,.817,0.5,3.7,4.1,2.1,0.8,0.2,0.8,1.6,17.4
43,Jordan Bell,C,27,CHI,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,18.0,0.0,18.0,0.0,18.0,0.0,0.0,36.0,0.0
44,DeAndre' Bembry,SF,27,TOT,56,20,1026,4.4,7.8,.561,0.5,1.3,.417,3.8,6.5,.589,0.7,1.2,.600,1.5,4.2,5.7,2.3,1.7,0.9,1.1,4.0,10.0
44,DeAndre' Bembry,SF,27,BRK,48,20,949,4.6,8.1,.568,0.6,1.4,.417,4.0,6.7,.599,0.8,1.3,.600,1.4,4.3,5.8,2.3,1.8,0.9,1.1,3.9,10.5
44,DeAndre' Bembry,SF,27,MIL,8,0,77,1.4,3.7,.375,0.0,0.0,,1.4,3.7,.375,0.0,0.0,,1.9,3.3,5.1,2.8,0.9,0.0,0.5,4.2,2.8
45,Dāvis Bertāns,PF,29,TOT,56,0,806,4.4,12.3,.360,3.4,10.3,.335,1.0,2.0,.489,1.6,1.8,.900,0.5,4.7,5.2,1.4,0.8,0.5,0.8,3.8,13.9
45,Dāvis Bertāns,PF,29,WAS,34,0,501,4.3,12.3,.351,3.3,10.3,.319,1.0,1.9,.519,2.0,2.2,.933,0.4,4.0,4.4,1.1,0.8,0.4,1.0,4.0,13.9
45,Dāvis Bertāns,PF,29,DAL,22,0,306,4.6,12.2,.375,3.6,10.1,.360,0.9,2.1,.444,0.9,1.2,.800,0.7,5.9,6.6,1.8,0.7,0.7,0.6,3.5,13.8
46,Patrick Beverley,PG,33,MIN,58,54,1476,4.3,10.6,.406,2.0,5.9,.343,2.3,4.7,.485,2.3,3.2,.722,1.5,4.3,5.9,6.5,1.6,1.3,1.8,4.2,13.0
47,Saddiq Bey,SF,22,DET,82,82,2704,6.0,15.1,.396,2.8,8.1,.346,3.2,7.0,.454,2.8,3.4,.827,1.4,4.4,5.9,3.1,1.0,0.2,1.3,1.7,17.6
48,Khem Birch,C,29,TOR,55,28,991,3.5,7.3,.485,0.0,0.5,.000,3.5,6.8,.522,1.9,2.6,.746,4.4,4.3,8.7,2.0,1.1,0.9,1.1,3.8,9.0
49,Goga Bitadze,C,22,IND,50,16,729,6.5,12.4,.520,1.1,4.0,.288,5.3,8.5,.628,3.2,4.6,.681,3.9,4.8,8.7,2.7,1.0,2.1,2.3,5.3,17.2
50,Bismack Biyombo,C,29,PHO,36,3,506,6.1,10.3,.593,0.0,0.0,,6.1,10.3,.593,2.7,5.1,.535,4.5,7.4,11.9,1.6,0.9,1.8,1.8,5.0,14.9
51,Nemanja Bjelica,C,33,GSW,71,0,1143,5.0,10.8,.468,1.7,4.7,.362,3.3,6.1,.549,1.9,2.6,.728,2.0,7.3,9.3,5.0,1.3,0.8,2.7,4.0,13.6
52,Eric Bledsoe,PG,32,LAC,54,29,1361,5.2,12.4,.421,1.3,4.3,.313,3.9,8.1,.479,2.4,3.1,.761,0.7,4.1,4.8,6.0,1.8,0.5,3.1,2.2,14.1
53,Keljin Blevins,SF,26,POR,31,1,349,3.5,11.4,.306,2.2,7.4,.292,1.3,4.0,.333,0.6,1.1,.545,1.7,3.0,4.6,2.0,1.3,0.1,1.8,3.0,9.8
54,Bogdan Bogdanović,SG,29,ATL,63,27,1848,6.7,15.5,.431,3.3,8.9,.368,3.4,6.5,.516,1.9,2.2,.843,0.6,4.3,4.9,3.8,1.3,0.3,1.4,2.6,18.5
55,Bojan Bogdanović,PF,32,UTA,69,69,2131,7.1,15.7,.455,3.1,7.9,.387,4.1,7.8,.524,3.8,4.4,.858,1.0,4.0,5.0,2.0,0.6,0.0,2.0,2.0,21.1
56,Bol Bol,PF,22,DEN,14,0,81,6.7,12.0,.556,0.4,1.8,.250,6.2,10.2,.609,0.9,2.2,.400,1.8,7.1,8.9,2.2,0.4,0.9,1.8,1.8,14.7
57,Leandro Bolmaro,SF,21,MIN,35,2,241,2.5,8.1,.315,0.7,2.7,.278,1.8,5.4,.333,1.6,1.9,.846,2.4,4.0,6.4,3.1,0.9,0.0,1.9,3.9,7.5
58,Isaac Bonga,SF,22,TOR,15,0,69,1.6,6.8,.231,0.5,2.1,.250,1.0,4.7,.222,2.6,4.2,.625,2.1,1.6,3.7,2.1,4.2,1.0,1.0,5.2,6.3
59,Devin Booker,SG,25,PHO,68,68,2345,10.2,21.8,.466,2.8,7.3,.383,7.4,14.5,.508,4.8,5.6,.868,0.7,4.6,5.3,5.1,1.2,0.4,2.5,2.8,28.0
60,Brandon Boston Jr.,SG,20,LAC,51,0,760,5.9,15.4,.385,1.6,5.3,.306,4.3,10.1,.425,2.8,3.4,.819,0.8,4.5,5.3,2.4,1.2,0.6,1.5,2.0,16.2
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
61,Chris Boucher,SF,29,TOR,80,9,1690,5.7,12.3,.464,1.4,4.9,.297,4.3,7.4,.575,3.2,4.1,.777,3.8,6.7,10.5,0.5,1.0,1.6,0.9,3.7,16.1
62,James Bouknight,SG,21,CHO,31,0,304,5.8,16.7,.348,2.0,5.8,.347,3.8,10.9,.348,3.2,3.7,.871,2.6,3.6,6.2,3.1,0.8,0.1,1.8,3.4,16.8
63,Avery Bradley,SG,31,LAL,62,45,1406,3.8,9.0,.423,2.1,5.4,.390,1.7,3.6,.471,0.4,0.5,.889,0.8,2.7,3.5,1.2,1.4,0.2,1.0,3.0,10.1
64,Tony Bradley,C,24,CHI,55,7,549,4.7,8.1,.585,0.0,0.0,,4.7,8.1,.585,1.2,1.9,.655,4.4,7.8,12.2,1.8,0.7,2.2,2.2,4.1,10.7
65,Ignas Brazdeikis,SF,23,ORL,42,1,536,5.4,12.6,.431,1.8,5.8,.310,3.6,6.8,.535,1.4,2.1,.656,1.5,3.3,4.8,2.5,0.7,0.2,1.1,3.2,14.1
66,Mikal Bridges,SF,25,PHO,82,82,2854,5.8,10.8,.534,1.5,3.9,.369,4.3,6.9,.628,1.7,2.0,.834,0.9,3.4,4.4,2.3,1.2,0.5,0.9,1.9,14.7
67,Miles Bridges,PF,23,CHO,80,80,2837,7.6,15.4,.491,2.0,5.9,.331,5.6,9.5,.590,3.4,4.2,.802,1.1,6.0,7.1,3.8,0.9,0.9,1.9,2.4,20.5
68,Oshae Brissett,SF,23,IND,67,25,1564,4.8,11.6,.411,1.9,5.5,.350,2.9,6.2,.465,2.6,3.8,.695,2.5,5.8,8.2,1.7,1.0,0.7,1.2,2.7,14.1
69,Malcolm Brogdon,PG,29,IND,36,36,1206,7.3,16.2,.448,1.7,5.6,.312,5.5,10.7,.518,4.3,5.0,.856,1.0,4.5,5.5,6.3,0.9,0.4,2.3,2.1,20.5
70,Armoni Brooks,SG-PG,23,TOT,54,11,844,4.2,12.3,.339,3.2,10.6,.297,1.0,1.7,.600,0.8,0.9,.857,0.9,3.5,4.4,2.6,1.2,0.5,1.2,3.2,12.3
70,Armoni Brooks,SG,23,HOU,41,8,690,4.5,13.1,.347,3.3,11.1,.300,1.2,2.0,.605,0.8,1.0,.842,0.6,3.6,4.2,2.6,1.1,0.4,1.2,3.1,13.3
70,Armoni Brooks,PG,23,TOR,13,3,154,2.6,8.9,.289,2.3,8.4,.278,0.2,0.5,.500,0.5,0.5,1.000,1.9,3.3,5.1,3.0,1.6,0.7,0.9,3.3,7.9
71,Dillon Brooks,SF,26,MEM,32,31,885,9.2,21.4,.432,1.9,6.1,.309,7.4,15.3,.480,3.7,4.3,.849,1.2,3.0,4.1,3.6,1.5,0.3,2.0,4.3,24.0
72,Bruce Brown,SF,25,BRK,72,45,1774,5.2,10.3,.506,0.8,1.9,.404,4.4,8.4,.529,2.0,2.6,.758,2.0,5.0,7.0,3.0,1.6,1.1,1.1,3.6,13.1
73,Charlie Brown Jr.,SG,24,TOT,22,2,178,2.0,7.9,.256,0.2,2.4,.083,1.8,5.5,.333,1.8,2.0,.900,2.8,3.6,6.5,1.2,2.0,0.8,1.0,3.6,6.1
73,Charlie Brown Jr.,SG,24,DAL,3,0,15,2.4,12.0,.200,0.0,7.2,.000,2.4,4.8,.500,0.0,0.0,,0.0,2.4,2.4,2.4,4.8,2.4,0.0,4.8,4.8
73,Charlie Brown Jr.,SG,24,PHI,19,2,162,2.0,7.6,.265,0.2,2.0,.111,1.8,5.6,.320,2.0,2.2,.900,3.1,3.8,6.9,1.1,1.8,0.7,1.1,3.6,6.2
74,Chaundee Brown Jr.,SG-SF,23,TOT,5,2,104,3.5,11.1,.313,2.1,6.2,.333,1.4,4.8,.286,1.7,2.1,.833,0.3,5.2,5.5,1.4,0.7,0.0,0.3,2.4,10.7
74,Chaundee Brown Jr.,SF,23,LAL,2,0,21,1.7,12.0,.143,0.0,5.1,.000,1.7,6.9,.250,0.0,0.0,,0.0,3.4,3.4,0.0,0.0,0.0,1.7,0.0,3.4
74,Chaundee Brown Jr.,SG,23,ATL,3,2,83,3.9,10.8,.360,2.6,6.5,.400,1.3,4.3,.300,2.2,2.6,.833,0.4,5.6,6.1,1.7,0.9,0.0,0.0,3.0,12.6
75,Greg Brown III,SF,20,POR,48,6,640,4.6,10.7,.426,1.1,3.4,.311,3.5,7.3,.481,2.5,3.7,.677,2.1,5.5,7.6,2.0,1.5,1.4,2.0,5.1,12.7
76,Jaylen Brown,SF,25,BOS,66,66,2220,9.3,19.7,.473,2.7,7.5,.358,6.6,12.2,.544,3.9,5.2,.758,0.9,5.7,6.6,3.7,1.1,0.3,2.9,2.6,25.3
77,Moses Brown,C,22,TOT,40,6,344,6.7,11.3,.593,0.0,0.0,,6.7,11.3,.593,4.5,7.5,.597,4.1,10.0,14.1,0.1,0.7,1.7,2.1,5.5,17.9
77,Moses Brown,C,22,DAL,26,1,169,5.8,10.7,.540,0.0,0.0,,5.8,10.7,.540,5.8,9.2,.628,3.4,9.6,13.0,0.2,0.6,1.9,3.0,6.0,17.3
77,Moses Brown,C,22,CLE,14,5,176,7.6,11.9,.638,0.0,0.0,,7.6,11.9,.638,3.3,5.9,.552,4.7,10.4,15.1,0.0,0.8,1.4,1.2,5.1,18.4
78,Sterling Brown,SG,26,DAL,49,3,628,3.4,8.9,.381,1.6,5.3,.304,1.8,3.6,.492,0.8,0.9,.933,1.5,7.1,8.5,1.9,0.8,0.4,1.3,3.2,9.2
79,Troy Brown Jr.,SF,22,CHI,66,7,1055,3.7,8.8,.419,1.6,4.5,.353,2.1,4.3,.488,0.7,0.9,.769,1.3,5.6,6.9,2.3,1.2,0.2,0.9,2.1,9.7
80,Jalen Brunson,SG,25,DAL,79,61,2524,7.2,14.4,.502,1.3,3.6,.373,5.9,10.8,.545,2.6,3.0,.840,0.6,3.8,4.4,5.4,0.9,0.0,1.8,2.2,18.3
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
81,Thomas Bryant,C,24,WAS,27,9,439,6.3,12.1,.520,1.0,3.4,.286,5.3,8.7,.613,2.9,3.3,.875,2.1,6.7,8.9,1.9,0.5,1.7,1.6,3.5,16.5
82,Shaq Buchanan,SG,25,MEM,2,0,10,3.6,14.4,.250,0.0,7.2,.000,3.6,7.2,.500,0.0,0.0,,3.6,3.6,7.2,7.2,3.6,0.0,7.2,3.6,7.2
83,Reggie Bullock,SF,30,DAL,68,37,1902,3.8,9.5,.401,2.7,7.4,.360,1.1,2.1,.550,0.8,0.9,.833,0.6,3.9,4.6,1.6,0.8,0.3,0.8,2.1,11.0
84,Trey Burke,PG,29,DAL,42,0,441,6.9,17.6,.391,2.1,6.7,.317,4.7,10.9,.436,1.6,1.9,.870,0.3,2.4,2.7,4.7,1.0,0.0,2.1,3.2,17.5
85,Alec Burks,SG,30,NYK,81,44,2318,4.4,11.3,.391,2.4,6.0,.404,2.0,5.3,.378,3.4,4.1,.822,0.7,5.4,6.2,3.7,1.3,0.4,1.4,3.3,14.7
86,Jared Butler,SG,21,UTA,42,1,360,6.1,15.1,.404,2.8,8.8,.318,3.3,6.3,.524,1.1,1.6,.688,0.5,4.0,4.5,6.3,1.7,0.8,3.3,4.7,16.1
87,Jimmy Butler,SF,32,MIA,57,57,1931,7.4,15.5,.480,0.5,2.2,.233,6.9,13.3,.520,7.4,8.5,.870,1.9,4.4,6.3,5.8,1.8,0.5,2.3,1.6,22.7
88,Devontae Cacok,PF,25,SAS,15,0,121,6.2,9.2,.677,0.0,0.0,,6.2,9.2,.677,1.2,2.1,.571,2.4,10.1,12.5,1.8,2.4,2.1,0.9,4.8,13.7
89,Kentavious Caldwell-Pope,SG,28,WAS,77,77,2329,5.6,12.8,.435,2.5,6.3,.390,3.1,6.5,.480,2.1,2.4,.890,0.6,3.4,4.0,2.2,1.3,0.4,1.5,2.1,15.7
90,Facundo Campazzo,PG,30,DEN,65,4,1184,3.3,9.0,.361,1.8,5.9,.301,1.5,3.1,.476,1.8,2.4,.769,0.7,2.9,3.6,6.7,1.9,0.7,2.0,3.8,10.1
91,Vlatko Čančar,PF,24,DEN,15,1,176,4.7,8.4,.561,1.4,2.5,.583,3.3,5.9,.552,1.8,2.9,.643,1.6,4.7,6.3,3.5,0.4,0.6,1.8,3.7,12.7
92,Devin Cannady,PG,25,ORL,5,0,145,3.7,10.9,.341,3.7,9.2,.405,0.0,1.7,.000,1.2,1.7,.714,0.2,1.2,1.5,2.5,1.2,0.7,1.2,2.2,12.4
93,Clint Capela,C,27,ATL,74,73,2042,6.5,10.6,.613,0.0,0.0,.000,6.5,10.6,.614,1.4,3.0,.473,4.9,10.5,15.5,1.6,1.0,1.6,0.8,2.9,14.5
94,Vernon Carey Jr.,C,20,TOT,7,1,44,5.7,10.6,.538,0.0,0.0,,5.7,10.6,.538,4.9,10.6,.462,6.5,3.3,9.8,0.0,1.6,0.8,2.5,3.3,16.4
94,Vernon Carey Jr.,C,20,CHO,4,1,17,6.4,12.7,.500,0.0,0.0,,6.4,12.7,.500,4.2,6.4,.667,6.4,4.2,10.6,0.0,2.1,0.0,2.1,2.1,16.9
94,Vernon Carey Jr.,C,20,WAS,3,0,27,5.3,9.3,.571,0.0,0.0,,5.3,9.3,.571,5.3,13.3,.400,6.7,2.7,9.3,0.0,1.3,1.3,2.7,4.0,16.0
95,Jevon Carter,PG,26,TOT,66,3,905,3.9,10.1,.387,2.6,6.8,.388,1.3,3.3,.386,0.6,0.7,.833,0.6,3.8,4.4,3.8,1.0,0.6,1.4,2.7,11.0
95,Jevon Carter,PG,26,BRK,46,1,552,3.8,11.3,.333,2.7,8.3,.331,1.0,3.1,.340,0.5,0.7,.700,0.6,3.8,4.4,3.0,0.9,0.7,1.7,2.9,10.8
95,Jevon Carter,PG,26,MIL,20,2,353,4.1,8.1,.506,2.4,4.4,.558,1.6,3.7,.444,0.8,0.8,1.000,0.5,3.9,4.4,5.1,1.0,0.4,0.8,2.2,11.4
96,Wendell Carter Jr.,PF,22,ORL,62,61,1852,7.0,13.3,.525,1.4,4.2,.327,5.6,9.1,.615,2.8,4.0,.691,2.7,9.9,12.6,3.3,0.7,0.8,2.3,3.3,18.1
97,Alex Caruso,SG,27,CHI,41,18,1147,3.2,8.0,.398,1.3,4.0,.333,1.9,4.1,.462,1.8,2.3,.795,1.0,3.6,4.6,5.2,2.2,0.5,1.8,3.3,9.5
98,Willie Cauley-Stein,C,28,TOT,20,2,183,3.1,6.9,.457,0.2,0.4,.500,3.0,6.5,.455,0.2,0.4,.500,2.6,5.3,7.9,2.0,1.2,0.6,1.4,3.7,6.7
98,Willie Cauley-Stein,C,28,DAL,18,2,177,3.3,7.1,.457,0.2,0.4,.500,3.1,6.7,.455,0.2,0.4,.500,2.6,5.1,7.7,1.8,1.2,0.6,1.4,3.5,6.9
98,Willie Cauley-Stein,C,28,PHI,2,0,6,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,12.0,12.0,6.0,0.0,0.0,0.0,12.0,0.0
99,Ahmad Caver,SG,25,IND,1,0,1,36.0,36.0,1.000,0.0,0.0,,36.0,36.0,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
