Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
14,Gilbert Arenas,PG,24,WAS,80,80,3384,7.9,17.7,.447,2.1,5.7,.369,5.8,12.0,.485,7.0,8.5,.820,0.6,2.4,3.0,5.1,1.7,0.3,3.2,3.0,25.0
15,Trevor Ariza,SF,20,TOT,57,10,999,3.4,8.1,.412,0.0,0.2,.200,3.3,8.0,.416,2.8,4.6,.606,2.8,5.0,7.9,2.2,2.1,0.4,2.2,3.6,9.5
15,Trevor Ariza,SF,20,NYK,36,10,709,3.1,7.4,.418,0.1,0.2,.333,3.0,7.3,.420,2.1,3.9,.545,2.5,4.5,7.0,2.3,2.2,0.5,2.3,4.0,8.4
15,Trevor Ariza,SF,20,ORL,21,0,290,4.0,9.9,.400,0.0,0.2,.000,4.0,9.7,.410,4.3,6.2,.700,3.6,6.5,10.1,1.9,1.7,0.2,2.0,2.7,12.3
16,Darrell Armstrong,PG,37,DAL,62,2,622,2.5,7.4,.336,0.6,2.8,.229,1.9,4.6,.400,1.9,2.4,.786,1.0,3.6,4.7,5.0,1.6,0.2,3.4,4.1,7.5
17,Carlos Arroyo,PG-SG,26,TOT,77,0,1194,5.1,11.4,.444,0.2,0.6,.350,4.9,10.8,.450,3.2,4.1,.774,1.0,2.9,3.9,7.0,1.1,0.1,2.5,3.6,13.5
17,Carlos Arroyo,PG,26,DET,50,0,600,3.4,9.4,.363,0.1,0.4,.333,3.3,9.1,.364,2.5,3.5,.724,1.4,2.8,4.2,9.3,1.1,0.2,2.7,4.6,9.5
17,Carlos Arroyo,SG,26,ORL,27,0,594,6.7,13.4,.502,0.3,0.8,.357,6.4,12.5,.512,3.9,4.8,.810,0.5,3.1,3.6,4.7,1.2,0.1,2.3,2.5,17.6
18,Chucky Atkins,PG-SG,31,TOT,71,41,1713,4.7,12.0,.394,2.0,5.8,.354,2.7,6.3,.431,2.7,3.4,.791,0.5,2.0,2.5,4.2,0.9,0.0,1.8,3.2,14.2
18,Chucky Atkins,SG,31,WAS,28,2,552,4.3,11.3,.379,2.2,6.0,.359,2.2,5.3,.402,1.4,2.0,.710,0.8,2.2,2.9,4.5,0.9,0.0,2.0,3.8,12.2
18,Chucky Atkins,PG,31,MEM,43,39,1161,5.0,12.4,.401,2.0,5.6,.352,3.0,6.7,.442,3.3,4.1,.811,0.3,2.0,2.3,4.0,0.9,0.1,1.8,2.9,15.2
19,Stacey Augmon,SF,37,ORL,36,3,385,2.3,6.8,.342,0.0,0.0,,2.3,6.8,.342,2.0,2.8,.700,1.7,3.3,5.0,2.2,1.1,0.6,1.0,3.7,6.6
20,Vin Baker,C,34,LAC,8,1,85,3.0,6.4,.467,0.0,0.0,,3.0,6.4,.467,5.5,7.6,.722,0.8,7.2,8.0,1.7,1.7,1.7,3.8,5.5,11.4
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
21,Marcus Banks,PG,24,TOT,58,29,1497,5.3,11.3,.468,0.5,1.5,.349,4.7,9.7,.486,2.8,3.5,.803,0.6,2.7,3.2,5.3,1.3,0.3,2.9,3.9,13.9
21,Marcus Banks,PG,24,BOS,18,1,269,4.4,10.7,.413,0.8,2.5,.316,3.6,8.2,.443,3.6,4.0,.900,0.5,2.0,2.5,4.3,0.9,0.0,3.1,5.1,13.2
21,Marcus Banks,PG,24,MIN,40,28,1228,5.5,11.4,.479,0.5,1.3,.364,5.0,10.1,.494,2.7,3.4,.778,0.6,2.8,3.4,5.5,1.4,0.3,2.8,3.6,14.0
22,Leandro Barbosa,SG,23,PHO,57,11,1592,6.2,12.8,.481,2.0,4.4,.444,4.2,8.4,.501,2.5,3.3,.755,0.7,2.7,3.4,3.6,1.1,0.1,2.0,3.3,16.8
23,Matt Barnes,PF-SF,25,TOT,56,5,631,4.0,8.0,.500,0.2,0.9,.200,3.8,7.1,.536,1.8,2.7,.681,2.7,4.2,6.9,1.6,1.1,0.4,1.7,5.7,10.0
23,Matt Barnes,SF,25,NYK,6,5,93,4.3,11.6,.367,0.4,1.5,.250,3.9,10.1,.385,1.2,1.5,.750,2.7,6.6,9.3,2.3,1.5,0.0,2.3,3.1,10.1
23,Matt Barnes,PF,25,PHI,50,0,538,3.9,7.4,.536,0.1,0.7,.182,3.8,6.6,.576,1.9,2.9,.674,2.7,3.7,6.5,1.5,1.1,0.5,1.6,6.2,10.0
24,Andre Barrett,PG,23,TOT,19,0,282,4.9,13.3,.365,0.3,1.8,.143,4.6,11.5,.400,1.1,1.5,.750,1.1,2.0,3.2,6.6,1.3,0.0,1.9,1.7,11.1
24,Andre Barrett,PG,23,PHO,2,0,21,5.1,12.0,.429,0.0,1.7,.000,5.1,10.3,.500,5.1,5.1,1.000,1.7,3.4,5.1,3.4,0.0,0.0,1.7,1.7,15.4
24,Andre Barrett,PG,23,TOR,17,0,261,4.8,13.4,.361,0.3,1.8,.154,4.6,11.6,.393,0.8,1.2,.667,1.1,1.9,3.0,6.9,1.4,0.0,1.9,1.7,10.8
25,Earl Barron,C,24,MIA,8,0,45,4.0,12.8,.313,0.0,0.0,,4.0,12.8,.313,2.4,3.2,.750,1.6,6.4,8.0,0.0,0.0,0.0,4.0,8.0,10.4
26,Brent Barry,SG,34,SAS,74,5,1259,4.5,9.9,.452,2.3,5.8,.396,2.2,4.1,.531,1.1,1.7,.661,0.8,3.7,4.5,3.5,1.1,0.8,1.5,2.8,12.3
27,Jon Barry,SG,36,HOU,20,0,342,2.6,6.8,.385,1.3,3.4,.375,1.4,3.5,.394,2.5,3.1,.828,0.1,3.2,3.3,2.7,1.4,0.1,2.3,2.6,9.1
28,Eddie Basden,SF,22,CHI,19,0,141,3.8,9.4,.405,0.3,1.8,.143,3.6,7.7,.467,2.0,2.6,.800,1.8,5.4,7.1,2.0,2.3,0.5,2.3,4.3,10.0
29,Brandon Bass,PF,20,NOK,29,1,268,3.8,9.4,.400,0.0,0.0,,3.8,9.4,.400,1.6,2.6,.632,2.4,6.7,9.1,0.4,0.4,0.9,1.5,2.4,9.1
30,Esteban Batista,PF,22,ATL,57,3,495,2.5,5.8,.425,0.0,0.1,.000,2.5,5.7,.430,2.4,3.9,.623,4.4,6.0,10.5,0.5,1.1,0.8,2.8,8.1,7.3
31,Tony Battie,C,29,ORL,82,82,2215,4.6,9.0,.507,0.0,0.1,.000,4.6,8.9,.513,1.4,2.2,.664,2.4,5.1,7.4,0.8,0.7,1.1,1.4,4.1,10.5
32,Shane Battier,SF,27,MEM,81,81,2839,3.8,7.9,.488,0.8,2.1,.394,3.0,5.8,.522,1.9,2.6,.707,2.1,3.4,5.4,1.7,1.2,1.4,1.1,2.8,10.4
33,Lonny Baxter,C-PF,27,TOT,41,0,400,4.1,9.4,.433,0.0,0.0,,4.1,9.4,.433,2.5,3.2,.800,4.1,6.5,10.5,0.4,1.0,0.7,1.8,5.0,10.6
33,Lonny Baxter,C,27,HOU,23,0,281,4.2,9.2,.458,0.0,0.0,,4.2,9.2,.458,2.0,2.4,.842,4.9,5.9,10.8,0.3,1.2,0.9,1.7,6.1,10.5
33,Lonny Baxter,PF,27,CHA,18,0,119,3.6,9.7,.375,0.0,0.0,,3.6,9.7,.375,3.6,4.8,.750,2.1,7.9,10.0,0.6,0.6,0.3,2.1,2.4,10.9
34,Charlie Bell,SG,26,MIL,59,6,1283,5.1,11.5,.439,2.0,4.7,.423,3.1,6.8,.450,1.8,2.5,.708,0.6,2.8,3.4,3.6,1.7,0.1,1.2,3.5,13.9
35,Raja Bell,SG,29,PHO,79,79,2959,5.2,11.3,.457,2.4,5.4,.442,2.8,5.9,.471,1.4,1.8,.788,0.5,2.5,3.1,2.5,0.9,0.3,1.1,3.0,14.1
36,Jonathan Bender,SF,25,IND,2,0,21,6.9,8.6,.800,0.0,0.0,,6.9,8.6,.800,3.4,3.4,1.000,0.0,6.9,6.9,3.4,0.0,1.7,0.0,3.4,17.1
37,Mike Bibby,PG,27,SAC,82,82,3167,6.8,15.7,.432,2.2,5.6,.386,4.6,10.1,.458,3.9,4.6,.849,0.3,2.4,2.7,5.0,0.9,0.1,2.3,1.9,19.6
38,Andris Biedriņš,C,19,GSW,68,2,1000,4.2,6.7,.638,0.0,0.0,,4.2,6.7,.638,0.8,2.6,.306,4.5,5.7,10.2,0.9,0.8,1.7,1.2,6.8,9.3
39,Chauncey Billups*,PG,29,DET,81,81,2925,5.2,12.5,.418,2.3,5.2,.433,2.9,7.2,.407,5.7,6.4,.894,0.5,2.6,3.1,8.6,0.9,0.1,2.1,2.0,18.4
40,Steve Blake,PG,25,POR,68,57,1781,4.2,9.5,.438,1.5,3.7,.413,2.6,5.8,.455,1.5,1.8,.791,0.5,2.4,3.0,6.2,0.8,0.1,1.7,2.2,11.3
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
41,Andray Blatche,PF,19,WAS,29,0,175,5.3,13.8,.388,0.6,2.7,.231,4.7,11.1,.426,2.1,2.5,.833,2.5,5.3,7.8,2.1,1.0,1.4,2.5,7.4,13.4
42,Mark Blount,C,30,TOT,81,55,2240,6.0,11.8,.508,0.0,0.0,,6.0,11.8,.508,2.7,3.6,.757,1.5,4.3,5.9,1.6,0.6,1.2,3.1,4.1,14.7
42,Mark Blount,C,30,BOS,39,25,1083,6.4,12.6,.511,0.0,0.0,,6.4,12.6,.511,3.2,4.2,.764,1.2,4.2,5.4,2.2,0.5,1.2,4.0,3.6,16.1
42,Mark Blount,C,30,MIN,42,30,1157,5.6,11.0,.506,0.0,0.0,,5.6,11.0,.506,2.2,3.0,.747,1.9,4.4,6.3,1.0,0.8,1.2,2.3,4.6,13.3
43,Keith Bogans,SG-SF,25,TOT,72,31,1912,4.0,10.2,.395,1.2,3.8,.325,2.8,6.5,.436,2.4,3.5,.683,1.0,3.8,4.8,2.4,1.3,0.2,1.7,3.1,11.7
43,Keith Bogans,SG,25,CHA,39,9,848,4.8,12.2,.396,1.4,4.2,.337,3.4,8.1,.426,3.4,4.5,.762,1.2,3.3,4.5,1.9,1.7,0.1,1.7,3.3,14.5
43,Keith Bogans,SF,25,HOU,33,22,1064,3.4,8.7,.395,1.1,3.5,.314,2.3,5.2,.448,1.6,2.7,.580,0.9,4.2,5.0,2.8,1.1,0.2,1.7,3.0,9.5
44,Andrew Bogut,PF,21,MIL,82,77,2348,5.0,9.3,.533,0.0,0.0,.000,5.0,9.2,.536,1.9,3.0,.629,2.9,5.9,8.8,2.9,0.8,1.0,1.9,4.0,11.8
45,Matt Bonner,PF,25,TOR,78,6,1710,4.4,9.8,.448,2.1,5.1,.420,2.3,4.7,.478,1.3,1.6,.829,1.8,4.2,6.0,1.2,1.0,0.7,0.7,4.5,12.3
46,Calvin Booth,C,29,WAS,33,2,250,2.9,6.8,.426,0.1,0.3,.500,2.7,6.5,.422,0.7,1.3,.556,2.7,4.8,7.5,1.7,1.3,1.3,1.2,6.3,6.6
47,Carlos Boozer,PF,24,UTA,33,19,1025,7.7,14.0,.549,0.0,0.0,,7.7,14.0,.549,3.5,4.8,.723,2.6,7.4,10.0,3.1,1.1,0.3,2.4,3.7,18.9
48,Chris Bosh*,C,21,TOR,70,70,2751,7.2,14.2,.505,0.0,0.2,.000,7.2,14.1,.511,6.2,7.6,.816,2.7,5.8,8.5,2.4,0.7,1.0,2.1,2.7,20.6
49,Bruce Bowen,SF,34,SAS,82,82,2755,3.0,7.0,.433,1.4,3.2,.424,1.7,3.8,.440,0.7,1.1,.607,0.5,3.7,4.2,1.6,1.0,0.4,0.9,2.5,8.1
50,Ryan Bowen,SF,30,HOU,68,19,652,2.0,6.8,.298,0.2,1.2,.136,1.9,5.6,.333,0.6,0.8,.786,1.7,3.1,4.9,1.3,1.2,0.3,0.7,4.7,4.9
51,Earl Boykins,PG,29,DEN,60,0,1542,6.3,15.4,.410,1.4,4.2,.346,4.9,11.3,.434,3.5,4.1,.874,0.5,1.4,1.9,5.4,1.1,0.1,1.9,1.7,17.6
52,Michael Bradley,PF,26,PHI,46,1,367,3.1,7.7,.405,0.1,0.5,.200,3.0,7.3,.419,0.2,0.3,.667,3.9,6.6,10.5,1.7,0.5,0.7,1.9,3.8,6.6
53,Elton Brand,PF,26,LAC,79,79,3099,8.8,16.7,.527,0.0,0.0,.333,8.8,16.6,.527,5.1,6.6,.775,2.7,6.4,9.2,2.4,0.9,2.3,2.0,2.6,22.7
54,Primož Brezec,C,26,CHA,79,79,2165,6.8,13.2,.517,0.0,0.0,.000,6.8,13.1,.518,2.7,3.7,.732,3.0,4.3,7.3,0.7,0.3,0.5,1.4,3.8,16.3
55,Devin Brown,SG,27,UTA,81,14,1711,4.4,11.1,.393,0.8,2.5,.331,3.5,8.6,.411,3.3,4.5,.745,1.5,2.8,4.4,2.2,0.9,0.3,2.1,3.2,12.9
56,Kwame Brown,C,23,LAL,72,49,1978,3.7,7.1,.526,0.0,0.0,.000,3.7,7.0,.527,2.3,4.3,.545,3.3,5.3,8.6,1.3,0.5,0.8,1.8,3.6,9.8
57,P.J. Brown,C,36,NOK,75,73,2380,4.1,8.8,.461,0.0,0.0,,4.1,8.8,.461,2.1,2.5,.827,2.8,5.5,8.3,1.4,0.7,0.8,1.4,3.3,10.2
58,Rick Brunson,PG,33,TOT,27,0,246,3.1,7.9,.389,0.7,1.9,.385,2.3,6.0,.390,1.0,1.8,.583,0.1,3.1,3.2,5.1,1.2,0.1,3.2,3.2,7.9
58,Rick Brunson,PG,33,SEA,4,0,31,5.8,9.3,.625,0.0,1.2,.000,5.8,8.1,.714,0.0,0.0,,0.0,2.3,2.3,2.3,0.0,0.0,3.5,1.2,11.6
58,Rick Brunson,PG,33,HOU,23,0,215,2.7,7.7,.348,0.8,2.0,.417,1.8,5.7,.324,1.2,2.0,.583,0.2,3.2,3.3,5.5,1.3,0.2,3.2,3.5,7.4
59,Kobe Bryant*,SG,27,LAL,80,80,3277,10.7,23.9,.450,2.0,5.7,.347,8.8,18.2,.482,7.6,9.0,.850,0.8,3.9,4.7,4.0,1.6,0.3,2.7,2.6,31.1
60,Greg Buckner,SG,29,DEN,73,27,1758,3.7,8.5,.434,1.8,5.0,.354,1.9,3.6,.546,0.9,1.1,.782,0.6,3.6,4.3,2.6,1.8,0.4,1.1,3.7,10.1
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
61,Pat Burke,C,32,PHO,42,0,346,6.6,13.2,.496,0.2,0.7,.286,6.3,12.5,.508,1.4,2.2,.619,2.2,5.4,7.6,1.7,0.6,1.4,3.4,6.5,14.7
62,Antonio Burks,PG,25,MEM,57,1,570,3.2,9.1,.354,0.1,0.4,.167,3.2,8.7,.362,0.6,1.5,.435,0.3,2.1,2.3,4.8,1.3,0.0,2.3,2.8,7.1
63,Kevin Burleson,PG,26,CHA,39,1,340,2.3,9.3,.250,1.1,5.7,.185,1.3,3.6,.353,1.7,1.8,.941,0.4,2.3,2.8,5.1,2.8,0.2,2.6,6.7,7.4
64,Caron Butler,SF,25,WAS,75,54,2708,6.6,14.4,.455,0.5,1.6,.342,6.0,12.8,.469,3.8,4.4,.870,1.5,4.7,6.2,2.5,1.7,0.2,2.3,3.2,17.5
65,Jackie Butler,C,20,NYK,55,0,740,5.7,10.5,.544,0.0,0.0,,5.7,10.5,.544,2.8,3.7,.753,3.3,5.6,8.9,1.2,0.8,1.5,3.0,6.2,14.2
66,Rasual Butler,SF,26,NOK,79,20,1875,4.9,12.2,.406,1.8,4.6,.380,3.2,7.5,.422,1.5,2.2,.693,1.0,3.5,4.5,0.8,0.6,0.9,1.2,2.7,13.2
67,Andrew Bynum,C,18,LAL,46,0,338,3.5,8.7,.402,0.0,0.0,,3.5,8.7,.402,0.9,2.9,.296,3.6,4.9,8.5,1.0,0.4,2.3,1.8,6.0,7.9
68,Will Bynum,PG,23,GSW,15,0,162,4.7,11.6,.404,0.4,2.0,.222,4.2,9.6,.442,2.2,3.6,.625,0.7,2.0,2.7,4.2,1.6,0.0,3.1,2.2,12.0
69,Žarko Čabarkapa,PF,24,GSW,61,0,505,4.8,12.4,.385,0.4,1.4,.250,4.4,11.0,.403,4.3,6.0,.714,2.6,5.3,7.9,1.4,0.9,0.5,2.5,6.2,14.2
70,José Calderón,SG,24,TOR,64,11,1487,3.2,7.6,.423,0.2,1.0,.163,3.0,6.5,.465,1.9,2.2,.848,0.7,2.7,3.4,7.0,1.0,0.1,2.4,2.3,8.4
71,Marcus Camby,C,31,DEN,56,54,1857,5.9,12.6,.465,0.0,0.2,.091,5.8,12.4,.472,2.2,3.0,.712,2.6,10.4,12.9,2.2,1.5,3.6,1.8,3.1,13.9
72,Brian Cardinal,PF,28,MEM,36,0,402,4.1,9.9,.414,1.2,2.6,.448,3.0,7.3,.402,1.7,2.4,.704,1.0,3.9,4.9,3.0,2.1,0.0,2.4,5.8,11.1
73,Matt Carroll,SG,25,CHA,78,6,1275,5.4,13.4,.403,2.0,5.2,.389,3.4,8.2,.412,3.9,4.7,.821,1.0,3.5,4.4,1.0,1.3,0.3,1.4,3.4,16.8
74,Anthony Carter,PG,30,MIN,45,8,589,3.2,8.4,.387,0.2,0.9,.267,3.0,7.5,.402,2.4,3.4,.727,0.6,3.2,3.8,6.2,1.5,0.6,2.4,4.3,9.2
75,Vince Carter*,SG,29,NJN,79,79,2906,8.1,18.8,.430,1.5,4.5,.341,6.5,14.3,.459,5.9,7.4,.799,1.7,4.1,5.7,4.2,1.2,0.7,2.6,2.9,23.7
76,Sam Cassell,PG,36,LAC,78,75,2653,6.7,15.1,.443,0.9,2.6,.368,5.7,12.5,.459,3.9,4.5,.863,0.5,3.4,3.9,6.7,1.0,0.1,2.4,3.1,18.3
77,Kelvin Cato,C,31,TOT,27,0,333,3.9,9.1,.429,0.0,0.0,,3.9,9.1,.429,2.8,3.8,.743,2.2,5.4,7.6,0.4,0.6,1.3,1.9,5.6,10.6
77,Kelvin Cato,C,31,ORL,23,0,299,3.7,8.7,.431,0.0,0.0,,3.7,8.7,.431,3.1,4.2,.743,2.3,5.3,7.6,0.2,0.7,1.2,1.9,5.8,10.6
77,Kelvin Cato,C,31,DET,4,0,34,5.3,12.7,.417,0.0,0.0,,5.3,12.7,.417,0.0,0.0,,1.1,6.4,7.4,2.1,0.0,2.1,2.1,4.2,10.6
78,Tyson Chandler,C,23,CHI,79,50,2121,2.7,4.8,.565,0.0,0.0,.000,2.7,4.8,.567,1.6,3.3,.503,4.5,7.6,12.1,1.4,0.7,1.8,2.1,5.1,7.1
79,Calbert Cheaney,SF,34,GSW,42,0,448,3.4,8.7,.389,0.0,0.6,.000,3.4,8.0,.420,0.6,0.6,1.000,1.6,3.3,4.9,1.5,1.0,0.2,1.4,3.1,7.4
80,Josh Childress,SF,22,ATL,74,10,2249,4.4,8.1,.552,0.5,1.0,.492,3.9,7.0,.560,2.5,3.2,.766,2.1,4.0,6.2,2.1,1.4,0.6,1.6,2.9,11.9
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
81,Doug Christie,SG,35,DAL,7,7,185,1.8,5.1,.346,0.0,0.2,.000,1.8,4.9,.360,1.6,2.3,.667,0.4,2.1,2.5,2.7,1.8,0.2,1.2,1.9,5.1
82,Speedy Claxton,PG,27,NOK,71,3,2019,5.4,13.1,.413,0.3,1.1,.270,5.1,12.0,.426,4.4,5.7,.769,0.7,2.7,3.4,6.0,1.9,0.1,2.7,3.2,15.5
83,Mateen Cleaves,PG,28,SEA,27,0,230,3.9,11.1,.352,0.6,2.5,.250,3.3,8.6,.382,3.0,3.8,.792,0.3,1.9,2.2,6.6,0.5,0.3,2.2,4.7,11.4
84,Jarron Collins,C,27,UTA,79,41,1730,2.7,5.8,.461,0.0,0.0,,2.7,5.8,.461,3.3,4.6,.717,2.8,4.1,6.9,2.0,0.7,0.6,1.3,5.2,8.6
85,Jason Collins,C,27,NJN,71,70,1895,2.0,5.0,.397,0.1,0.2,.250,1.9,4.7,.404,0.8,1.6,.512,1.8,4.7,6.5,1.3,0.9,0.8,1.2,4.8,4.8
86,Nick Collison,PF,25,SEA,66,27,1448,5.1,9.8,.525,0.0,0.1,.000,5.1,9.7,.529,2.0,2.8,.699,3.6,5.6,9.1,1.8,0.5,0.9,1.9,5.3,12.3
87,Brian Cook,PF,25,LAL,81,46,1535,6.1,12.0,.511,0.8,2.0,.429,5.3,10.0,.527,2.0,2.4,.832,2.1,4.4,6.4,1.7,0.9,0.8,1.4,4.8,15.1
88,Jamal Crawford,SG,25,NYK,79,27,2555,5.2,12.4,.416,1.4,4.1,.345,3.7,8.3,.452,4.2,5.0,.826,0.5,3.0,3.5,4.2,1.2,0.2,2.5,2.1,15.9
89,Austin Croshere,PF,30,IND,50,26,1148,4.1,8.9,.463,1.7,4.4,.386,2.4,4.5,.538,2.8,3.2,.882,1.9,6.4,8.3,1.9,0.7,0.2,1.5,3.3,12.8
90,Eddy Curry,C,23,NYK,72,69,1865,6.5,11.5,.563,0.0,0.0,,6.5,11.5,.563,5.9,9.4,.632,2.8,5.5,8.3,0.4,0.5,1.1,3.5,4.6,18.9
91,Samuel Dalembert,C,24,PHI,66,52,1761,4.0,7.5,.531,0.0,0.0,.000,4.0,7.5,.533,1.9,2.7,.705,3.3,7.8,11.1,0.5,0.7,3.3,2.2,5.0,9.9
92,Erick Dampier,C,30,DAL,82,36,1934,3.2,6.5,.493,0.0,0.0,,3.2,6.5,.493,2.4,4.0,.591,5.1,6.8,11.9,0.9,0.5,2.0,2.1,4.9,8.7
93,Antonio Daniels,SG,30,WAS,80,17,2283,3.6,8.7,.418,0.4,1.6,.228,3.3,7.1,.461,4.5,5.3,.845,0.3,2.4,2.7,4.5,0.8,0.1,1.4,1.5,12.1
94,Marquis Daniels,SG,25,DAL,62,29,1766,5.0,10.4,.480,0.1,0.4,.211,4.9,10.0,.491,2.8,3.7,.754,1.7,2.9,4.6,3.5,1.4,0.3,2.0,2.9,12.9
95,Antonio Davis,PF-C,37,TOT,44,39,940,3.1,7.3,.432,0.0,0.0,.000,3.1,7.2,.434,2.0,3.1,.642,3.4,4.5,8.0,0.8,0.9,0.4,2.0,4.8,8.3
95,Antonio Davis,PF,37,NYK,36,31,749,3.3,7.6,.428,0.0,0.0,.000,3.3,7.6,.430,2.2,2.9,.738,3.6,4.7,8.3,0.7,1.0,0.4,2.1,4.8,8.7
95,Antonio Davis,C,37,TOR,8,8,191,2.6,5.8,.452,0.0,0.0,,2.6,5.8,.452,1.3,3.8,.350,2.8,4.0,6.8,1.3,0.6,0.2,1.5,4.9,6.6
96,Baron Davis,PG,26,GSW,54,48,1971,6.1,15.7,.389,1.9,5.9,.315,4.3,9.8,.434,3.6,5.3,.675,0.8,3.5,4.3,8.8,1.6,0.3,2.9,3.0,17.7
97,Dale Davis,C,36,DET,28,2,178,1.8,4.9,.375,0.0,0.2,.000,1.8,4.7,.391,1.6,3.0,.533,4.2,6.5,10.7,1.2,0.0,1.8,0.8,4.7,5.3
98,Josh Davis,PF,25,TOT,6,0,17,4.2,14.8,.286,0.0,4.2,.000,4.2,10.6,.400,4.2,6.4,.667,6.4,2.1,8.5,2.1,4.2,0.0,2.1,6.4,12.7
98,Josh Davis,PF,25,MIL,4,0,12,3.0,12.0,.250,0.0,3.0,.000,3.0,9.0,.333,0.0,0.0,,6.0,3.0,9.0,3.0,3.0,0.0,3.0,6.0,6.0
98,Josh Davis,PF,25,HOU,1,0,0,,,,,,,,,,,,,,,,,,,,,
98,Josh Davis,PF,25,PHO,1,0,5,7.2,21.6,.333,0.0,7.2,.000,7.2,14.4,.500,14.4,21.6,.667,7.2,0.0,7.2,0.0,7.2,0.0,0.0,0.0,28.8
