Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
9,Malik Allen,PF,30,MIL,49,3,579,4.5,10.6,.429,0.0,0.1,.000,4.5,10.5,.432,0.6,1.3,.476,2.2,4.2,6.4,2.2,0.4,0.7,1.2,5.5,9.7
10,Ray Allen*,SG,33,BOS,79,79,2876,6.2,13.0,.480,2.5,6.1,.409,3.8,6.9,.542,3.0,3.1,.952,0.8,2.7,3.5,2.7,0.9,0.2,1.7,2.0,17.9
11,Tony Allen,SG,27,BOS,46,2,887,5.6,11.5,.482,0.2,1.1,.222,5.3,10.4,.510,3.2,4.4,.725,0.9,3.3,4.2,2.7,2.2,0.9,3.1,4.0,14.6
12,Morris Almond,SG,23,UTA,25,1,255,4.7,11.4,.407,0.7,2.4,.294,4.0,9.0,.438,3.0,3.7,.808,1.3,3.8,5.1,1.0,0.6,0.6,2.3,4.4,13.0
13,Rafer Alston,PG,32,TOT,77,76,2447,4.6,12.1,.385,1.6,4.9,.338,3.0,7.2,.417,2.3,3.1,.750,0.5,2.9,3.3,6.0,1.6,0.1,2.1,2.0,13.2
13,Rafer Alston,PG,32,HOU,48,48,1591,4.4,11.8,.370,1.8,5.2,.348,2.6,6.6,.387,1.9,2.5,.789,0.6,2.7,3.3,5.8,1.3,0.2,2.0,1.6,12.5
13,Rafer Alston,PG,32,ORL,29,28,856,5.2,12.5,.413,1.3,4.2,.317,3.8,8.3,.462,2.9,4.2,.707,0.3,3.2,3.5,6.2,2.1,0.1,2.2,2.6,14.6
14,Lou Amundson,PF,26,PHO,76,0,1044,4.6,8.6,.536,0.0,0.0,.000,4.6,8.6,.538,1.8,4.1,.442,4.4,4.9,9.3,1.0,1.1,2.2,1.9,5.3,11.1
15,Chris Andersen,C,30,DEN,71,1,1460,3.9,7.2,.548,0.0,0.2,.200,3.9,7.0,.560,3.2,4.5,.718,4.0,6.9,10.9,0.8,1.0,4.3,1.7,4.3,11.1
16,Ryan Anderson,PF,20,NJN,66,30,1312,4.4,11.2,.393,1.9,5.2,.365,2.5,6.0,.417,2.7,3.2,.845,2.9,5.7,8.5,1.4,1.2,0.5,1.7,4.3,13.4
17,Carmelo Anthony,SF,24,DEN,66,66,2277,8.5,19.1,.443,1.0,2.7,.371,7.5,16.4,.455,5.9,7.4,.793,1.7,5.4,7.1,3.5,1.2,0.4,3.1,3.1,23.8
18,Joel Anthony,C,26,MIA,65,28,1048,2.0,4.1,.483,0.0,0.0,,2.0,4.1,.483,1.0,1.6,.652,3.1,3.7,6.8,0.9,0.7,3.2,1.4,4.8,4.9
19,Gilbert Arenas,PG,27,WAS,2,2,63,3.4,13.1,.261,1.1,4.0,.286,2.3,9.1,.250,6.9,9.1,.750,0.6,4.6,5.1,11.4,0.0,0.6,0.6,2.3,14.9
20,Trevor Ariza,SF,23,LAL,82,20,1999,4.9,10.7,.460,1.1,3.4,.319,3.8,7.3,.526,2.2,3.0,.710,2.0,4.3,6.3,2.6,2.5,0.4,1.6,3.0,13.1
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
21,Hilton Armstrong,C,24,NOH,70,29,1092,4.5,8.1,.561,0.0,0.1,.000,4.5,8.0,.566,2.0,3.2,.633,2.7,3.8,6.4,1.0,0.9,1.5,2.6,6.0,11.1
22,Darrell Arthur,PF,20,MEM,76,64,1464,4.7,10.7,.438,0.0,0.0,.000,4.7,10.7,.440,1.0,1.5,.667,2.7,5.9,8.5,1.1,1.3,1.3,1.2,5.1,10.4
23,Chucky Atkins,PG,34,TOT,33,0,412,3.0,9.9,.301,1.3,5.0,.263,1.7,4.9,.339,1.3,1.4,.938,0.4,1.7,2.1,5.2,0.9,0.2,2.0,2.4,8.6
23,Chucky Atkins,PG,34,DEN,14,0,115,2.8,8.5,.333,1.6,5.3,.294,1.3,3.1,.400,1.3,1.3,1.000,0.0,1.9,1.9,8.8,0.6,0.3,3.1,1.6,8.5
23,Chucky Atkins,PG,34,OKC,19,0,297,3.0,10.4,.291,1.2,4.8,.250,1.8,5.6,.326,1.3,1.5,.917,0.6,1.6,2.2,3.8,1.0,0.1,1.6,2.7,8.6
24,D.J. Augustin,PG,21,CHA,72,12,1908,5.0,11.7,.430,2.0,4.6,.439,3.0,7.1,.424,3.9,4.4,.893,0.3,2.2,2.5,4.7,0.8,0.0,2.2,2.6,16.0
25,Kelenna Azubuike,SF,25,GSW,74,51,2375,5.9,12.8,.464,1.4,3.2,.448,4.5,9.6,.469,2.8,3.5,.808,1.7,3.9,5.6,1.8,0.9,0.8,1.4,2.8,16.1
26,Renaldo Balkman,PF,24,DEN,53,10,780,5.1,9.1,.558,0.1,0.3,.286,5.0,8.8,.568,1.9,3.0,.646,4.0,5.4,9.4,1.6,2.2,1.1,1.6,4.5,12.2
27,Marcus Banks,PG,27,TOT,22,0,206,3.7,10.0,.368,0.5,3.3,.158,3.1,6.6,.474,1.9,3.1,.611,0.2,3.0,3.1,4.9,1.9,0.3,2.4,4.5,9.8
27,Marcus Banks,PG,27,MIA,16,0,166,3.3,8.5,.385,0.4,3.0,.143,2.8,5.4,.520,2.2,3.3,.667,0.0,3.3,3.3,4.8,2.2,0.4,2.4,4.6,9.1
27,Marcus Banks,PG,27,TOR,6,0,40,5.4,16.2,.333,0.9,4.5,.200,4.5,11.7,.385,0.9,2.7,.333,0.9,1.8,2.7,5.4,0.9,0.0,2.7,4.5,12.6
28,Leandro Barbosa,SG,26,PHO,70,11,1705,7.7,16.0,.482,1.9,5.1,.375,5.8,11.0,.532,3.6,4.1,.881,0.7,3.1,3.8,3.4,1.7,0.1,2.0,2.4,21.0
29,J.J. Barea,SG,24,DAL,79,15,1600,5.5,12.5,.442,1.2,3.5,.357,4.3,9.1,.474,1.6,2.1,.753,0.8,3.2,4.0,6.1,0.8,0.1,2.4,2.7,13.9
30,Andrea Bargnani,PF,23,TOR,78,59,2453,6.3,14.1,.450,1.7,4.3,.409,4.6,9.8,.468,3.2,3.9,.831,1.0,5.1,6.1,1.4,0.5,1.4,2.0,3.6,17.6
31,Matt Barnes,PF,28,PHO,77,40,2082,4.9,11.7,.423,2.0,5.9,.343,2.9,5.8,.505,1.7,2.4,.743,1.4,5.9,7.3,3.7,0.9,0.4,2.2,3.6,13.6
32,Brent Barry,SG,37,HOU,56,1,857,2.9,7.2,.407,2.1,5.5,.374,0.9,1.7,.512,0.8,0.8,.950,0.7,3.2,3.9,3.3,1.0,0.1,2.0,1.9,8.7
33,Brandon Bass,C,23,DAL,81,0,1574,5.8,11.6,.496,0.0,0.1,.000,5.8,11.5,.502,4.2,4.8,.867,3.0,5.4,8.4,1.0,0.6,1.3,2.0,3.2,15.7
34,Maceo Baston,PF,33,IND,27,0,217,4.1,7.6,.543,0.0,0.2,.000,4.1,7.5,.556,2.8,4.5,.630,3.6,5.0,8.6,1.2,1.0,1.7,2.0,6.5,11.1
35,Tony Battie,PF,32,ORL,77,3,1202,4.7,9.7,.489,0.1,0.3,.222,4.7,9.4,.497,1.6,2.5,.659,2.8,5.6,8.3,0.9,0.8,0.7,1.4,3.4,11.1
36,Shane Battier,SG,30,HOU,60,59,2031,2.6,6.3,.410,1.6,4.2,.384,1.0,2.1,.462,1.0,1.2,.821,0.9,4.1,5.1,2.4,0.9,1.0,0.9,2.0,7.7
37,Nicolas Batum,SF,20,POR,79,76,1454,4.0,8.9,.446,1.5,4.2,.369,2.5,4.8,.513,1.0,1.3,.808,2.1,3.4,5.4,1.8,1.2,1.0,1.2,3.4,10.5
38,Jerryd Bayless,PG,20,POR,53,0,655,3.8,10.4,.365,0.4,1.5,.259,3.4,8.9,.383,4.6,5.7,.806,0.4,2.7,3.1,4.3,0.9,0.1,3.1,4.5,12.5
39,Michael Beasley,PF,20,MIA,81,19,2009,8.1,17.1,.472,0.6,1.5,.407,7.5,15.7,.478,3.3,4.3,.772,2.0,5.9,7.9,1.5,0.7,0.7,2.2,3.3,20.1
40,Marco Belinelli,SG,22,GSW,42,23,882,5.7,12.9,.442,2.1,5.3,.397,3.6,7.6,.473,1.6,2.1,.769,0.4,2.5,2.9,3.6,1.5,0.0,2.4,3.0,15.2
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
41,Charlie Bell,SG,29,MIL,70,23,1783,4.4,10.6,.414,1.8,4.8,.363,2.6,5.7,.458,1.3,1.6,.825,0.6,2.1,2.7,3.0,1.0,0.1,1.5,2.8,11.9
42,Raja Bell,SG,32,TOT,67,66,2315,4.6,10.6,.437,1.8,4.2,.421,2.9,6.4,.448,1.4,1.6,.853,0.6,3.1,3.8,2.2,0.8,0.1,1.3,2.6,12.4
42,Raja Bell,SG,32,PHO,22,22,712,3.8,8.9,.429,2.2,4.8,.468,1.6,4.2,.386,0.8,1.1,.762,0.4,2.8,3.2,1.5,0.7,0.1,0.9,2.9,10.7
42,Raja Bell,SG,32,CHA,45,44,1603,5.0,11.4,.440,1.6,4.0,.395,3.4,7.4,.464,1.6,1.8,.877,0.7,3.3,4.0,2.5,0.8,0.1,1.5,2.4,13.2
43,Mike Bibby,PG,30,ATL,79,79,2740,5.7,13.2,.435,2.2,5.6,.390,3.5,7.6,.468,1.8,2.2,.789,0.5,3.2,3.7,5.2,1.3,0.1,1.7,1.9,15.5
44,Andris Biedriņš,C,22,GSW,62,58,1863,6.0,10.3,.578,0.0,0.0,.000,6.0,10.3,.579,2.3,4.2,.551,4.3,9.1,13.4,2.3,1.2,1.9,2.1,4.6,14.2
45,Chauncey Billups*,PG,32,TOT,79,79,2789,5.3,12.6,.418,2.1,5.1,.408,3.2,7.5,.425,5.4,5.9,.913,0.4,2.7,3.1,6.5,1.2,0.2,2.3,2.1,18.1
45,Chauncey Billups*,PG,32,DET,2,2,70,3.6,10.8,.333,1.0,3.6,.286,2.6,7.2,.357,4.6,5.1,.900,0.5,4.6,5.1,7.7,1.5,0.5,2.1,1.5,12.9
45,Chauncey Billups*,PG,32,DEN,77,77,2719,5.3,12.7,.420,2.1,5.2,.410,3.2,7.5,.427,5.4,5.9,.913,0.4,2.6,3.0,6.5,1.2,0.2,2.3,2.1,18.2
46,Steve Blake,PG,28,POR,69,69,2188,4.6,10.6,.428,2.3,5.4,.427,2.3,5.2,.429,1.0,1.2,.840,0.5,2.4,2.8,5.7,1.1,0.1,1.8,2.1,12.5
47,Andray Blatche,C,22,WAS,71,36,1703,6.3,13.3,.471,0.1,0.4,.238,6.2,12.9,.479,2.4,3.4,.704,2.7,5.3,8.0,2.5,1.1,1.6,2.5,4.5,15.1
48,Mark Blount,C,33,MIA,20,0,207,5.2,13.6,.385,1.9,4.7,.407,3.3,8.9,.373,1.4,2.3,.615,1.7,5.4,7.1,0.7,0.2,1.2,2.4,3.0,13.7
49,Keith Bogans,SG,28,TOT,65,15,1272,3.4,9.2,.367,2.1,6.2,.339,1.3,3.0,.425,1.5,1.6,.912,0.9,4.8,5.7,1.8,1.2,0.1,1.2,3.0,10.3
49,Keith Bogans,SG,28,ORL,36,15,787,2.9,8.0,.360,1.9,5.8,.333,1.0,2.2,.429,1.0,1.1,.875,0.7,4.4,5.1,1.4,1.1,0.1,0.9,2.8,8.6
49,Keith Bogans,SG,28,MIL,29,0,485,4.2,11.1,.376,2.4,6.8,.348,1.8,4.2,.421,2.3,2.4,.939,1.2,5.6,6.8,2.4,1.5,0.1,1.6,3.3,13.0
50,Andrew Bogut,C,24,MIL,36,33,1124,5.9,10.2,.577,0.0,0.0,,5.9,10.2,.577,1.8,3.1,.571,3.7,8.1,11.8,2.3,0.7,1.2,2.8,4.2,13.5
51,Matt Bonner,PF,28,SAS,81,67,1928,5.0,10.0,.496,2.2,5.0,.440,2.8,5.0,.552,0.3,0.4,.739,1.8,5.4,7.2,1.5,0.9,0.5,0.7,3.5,12.5
52,Josh Boone,C,24,NJN,62,7,995,4.1,7.7,.528,0.0,0.0,,4.1,7.7,.528,1.2,3.1,.376,3.8,5.6,9.3,1.1,0.8,1.7,1.1,3.8,9.3
53,Calvin Booth,C,32,TOT,8,0,56,3.2,6.4,.500,0.0,0.0,,3.2,6.4,.500,3.9,5.1,.750,3.2,3.9,7.1,0.0,0.6,1.3,0.6,6.4,10.3
53,Calvin Booth,C,32,MIN,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,36.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Calvin Booth,C,32,SAC,7,0,55,3.3,6.5,.500,0.0,0.0,,3.3,6.5,.500,3.9,5.2,.750,2.6,3.9,6.5,0.0,0.7,1.3,0.7,6.5,10.5
54,Carlos Boozer,PF,27,UTA,37,37,1197,7.5,15.4,.490,0.0,0.0,,7.5,15.4,.490,2.9,4.2,.698,3.3,8.2,11.6,2.4,1.2,0.2,2.4,4.0,18.0
55,Chris Bosh*,C,24,TOR,77,77,2928,7.6,15.5,.487,0.1,0.6,.245,7.4,14.9,.497,6.2,7.6,.817,2.6,6.8,9.5,2.3,0.8,0.9,2.1,2.3,21.5
56,Bruce Bowen,SF,37,SAS,80,10,1506,1.9,4.5,.422,1.0,2.3,.429,0.9,2.1,.416,0.3,0.6,.538,0.4,3.1,3.5,1.0,0.9,0.3,0.6,2.9,5.1
57,Ryan Bowen,SF,33,NOH,21,3,219,3.6,6.2,.579,0.0,0.0,,3.6,6.2,.579,0.5,0.8,.600,1.6,2.3,3.9,1.5,2.3,0.8,0.8,6.1,7.7
58,Elton Brand,PF,29,PHI,29,23,920,6.4,14.3,.447,0.0,0.0,,6.4,14.3,.447,2.9,4.2,.676,3.0,6.9,9.9,1.4,0.7,1.8,2.7,3.1,15.6
59,Corey Brewer,SF,22,MIN,15,8,307,4.3,10.6,.411,0.6,1.4,.417,3.8,9.1,.410,1.6,2.2,.737,2.1,3.6,5.7,2.9,1.8,0.4,1.5,4.3,10.9
60,Ronnie Brewer,SF,23,UTA,81,80,2605,5.8,11.4,.508,0.3,1.2,.259,5.5,10.3,.537,3.4,4.9,.702,1.4,2.8,4.1,2.5,1.9,0.4,1.5,1.8,15.4
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
61,Aaron Brooks,PG,24,HOU,80,35,1998,5.7,14.1,.404,2.0,5.6,.366,3.7,8.5,.428,2.7,3.1,.866,0.6,2.2,2.8,4.3,0.8,0.1,2.3,2.7,16.1
62,Andre Brown,PF,27,CHA,4,0,41,0.9,6.1,.143,0.0,0.0,,0.9,6.1,.143,1.8,1.8,1.000,6.1,4.4,10.5,0.9,0.9,0.0,4.4,7.9,3.5
63,Bobby Brown,SG-PG,24,TOT,68,2,931,5.5,13.9,.392,1.7,5.0,.346,3.7,8.9,.417,1.3,1.7,.791,0.5,1.5,2.0,4.5,0.8,0.1,2.4,3.7,14.0
63,Bobby Brown,SG,24,SAC,47,1,675,5.0,13.2,.381,1.7,5.0,.330,3.4,8.2,.412,1.4,1.8,.765,0.4,1.5,1.9,4.6,0.8,0.1,2.5,3.9,13.1
63,Bobby Brown,PG,24,MIN,21,1,256,6.6,15.9,.416,2.0,5.1,.389,4.6,10.8,.429,1.1,1.3,.889,0.8,1.4,2.3,4.2,0.8,0.3,2.3,3.0,16.3
64,Dee Brown,PG,24,TOT,19,11,261,2.5,6.8,.367,1.0,3.3,.292,1.5,3.4,.440,0.4,0.7,.600,1.0,3.0,4.0,5.0,1.4,0.0,2.3,3.9,6.3
64,Dee Brown,PG,24,WAS,17,11,233,2.6,6.8,.386,0.9,3.1,.300,1.7,3.7,.458,0.2,0.5,.333,1.1,3.2,4.3,5.1,1.5,0.0,2.2,3.4,6.3
64,Dee Brown,PG,24,PHO,2,0,28,1.3,6.4,.200,1.3,5.1,.250,0.0,1.3,.000,2.6,2.6,1.000,0.0,1.3,1.3,3.9,0.0,0.0,3.9,7.7,6.4
65,Devin Brown,SG,30,NOH,63,5,869,4.6,13.0,.355,1.2,4.0,.289,3.4,8.9,.384,3.2,4.1,.780,1.3,3.6,4.9,2.2,1.3,0.2,2.2,3.4,13.6
66,Kwame Brown,C,26,DET,58,30,999,3.2,6.1,.533,0.0,0.0,,3.2,6.1,.533,2.3,4.4,.516,3.3,7.2,10.5,1.2,0.9,0.9,1.8,5.0,8.8
67,Shannon Brown,SG,23,TOT,48,0,477,5.9,12.5,.473,1.1,2.8,.378,4.8,9.7,.500,2.4,2.9,.821,0.8,2.5,3.3,2.9,1.7,0.5,2.9,3.2,15.2
67,Shannon Brown,SG,23,CHA,30,0,341,5.9,13.0,.455,0.8,3.0,.286,5.1,10.0,.505,2.5,3.2,.800,0.8,1.7,2.5,3.0,1.9,0.5,3.1,3.5,15.2
67,Shannon Brown,SG,23,LAL,18,0,136,5.8,11.1,.524,1.6,2.4,.667,4.2,8.7,.485,2.1,2.4,.889,0.8,4.5,5.3,2.6,1.1,0.5,2.4,2.4,15.4
68,Kobe Bryant*,SG,30,LAL,82,82,2960,9.7,20.8,.467,1.4,4.1,.351,8.3,16.7,.496,5.9,6.9,.856,1.1,4.1,5.2,4.9,1.5,0.5,2.6,2.3,26.8
69,Greg Buckner,SF,32,MEM,63,0,878,2.5,6.5,.384,0.5,2.1,.255,2.0,4.4,.444,0.8,1.0,.800,1.3,4.0,5.3,2.3,1.2,0.3,1.6,4.4,6.4
70,Caron Butler,SG,28,WAS,67,67,2585,6.8,15.1,.453,0.9,2.9,.310,5.9,12.2,.487,4.8,5.6,.858,1.6,4.1,5.8,4.0,1.5,0.3,2.9,2.3,19.4
71,Rasual Butler,SF,29,NOH,82,74,2614,4.8,11.1,.433,1.9,4.9,.390,2.9,6.1,.468,1.2,1.5,.782,0.7,3.1,3.7,1.0,0.7,0.8,0.8,2.2,12.7
72,Andrew Bynum,C,21,LAL,50,50,1446,7.0,12.5,.560,0.0,0.0,,7.0,12.5,.560,3.8,5.4,.707,3.4,6.5,9.9,1.8,0.4,2.2,2.1,3.9,17.8
73,Will Bynum,PG,26,DET,57,1,803,7.0,15.3,.456,0.1,0.9,.158,6.9,14.5,.474,4.3,5.3,.798,0.9,2.5,3.4,7.0,1.5,0.1,3.4,3.8,18.4
74,José Calderón,PG,27,TOR,68,68,2333,4.9,9.9,.497,1.3,3.1,.406,3.7,6.8,.538,2.3,2.4,.981,0.2,2.7,3.0,9.4,1.1,0.1,2.2,1.8,13.5
75,Marcus Camby,C,34,LAC,62,55,1925,4.8,9.3,.512,0.0,0.1,.250,4.7,9.2,.514,2.5,3.4,.725,3.0,9.9,12.9,2.4,1.0,2.5,1.7,2.4,12.0
76,Brian Cardinal,PF,31,MIN,64,4,909,2.6,6.7,.385,1.2,3.6,.326,1.4,3.0,.455,1.2,1.4,.857,1.5,4.1,5.6,3.0,1.5,0.5,1.9,5.3,7.5
77,Rodney Carney,SG,24,MIN,67,6,1199,5.3,12.7,.416,2.4,6.8,.350,2.9,5.9,.492,1.5,2.0,.758,1.1,2.7,3.8,0.8,1.4,0.9,1.3,2.8,14.4
78,Matt Carroll,SG,28,TOT,55,10,616,3.8,10.0,.380,0.8,3.1,.245,3.0,6.9,.441,1.2,1.5,.840,0.4,3.6,4.0,1.6,1.2,0.4,1.9,3.9,9.6
78,Matt Carroll,SG,28,CHA,34,10,475,4.2,10.5,.406,0.9,3.4,.267,3.3,7.0,.473,1.1,1.4,.789,0.4,3.8,4.2,1.8,1.4,0.4,2.0,4.0,10.5
78,Matt Carroll,SG,28,DAL,21,0,141,2.3,8.4,.273,0.3,2.0,.125,2.0,6.4,.320,1.5,1.5,1.000,0.5,3.1,3.6,0.8,0.8,0.3,1.8,3.6,6.4
79,Anthony Carter,PG,33,DEN,78,5,1787,3.4,7.8,.433,0.4,1.8,.239,2.9,6.0,.490,1.1,1.6,.731,0.8,3.3,4.1,7.3,1.9,0.3,3.1,2.9,8.3
80,Vince Carter*,SG,32,NJN,80,80,2946,7.2,16.4,.437,1.8,4.8,.385,5.3,11.6,.459,4.1,5.0,.817,0.9,4.1,5.0,4.6,1.0,0.5,2.0,2.9,20.3
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
81,Mario Chalmers,PG,22,MIA,82,82,2626,3.8,9.1,.420,1.6,4.3,.367,2.2,4.8,.467,2.0,2.6,.767,0.5,2.6,3.1,5.5,2.2,0.1,2.3,3.3,11.2
82,Tyson Chandler,C,26,NOH,45,45,1445,4.0,7.1,.565,0.0,0.0,,4.0,7.1,.565,1.9,3.3,.579,4.1,5.7,9.8,0.5,0.4,1.4,1.7,3.6,9.9
83,Wilson Chandler,SF,21,NYK,82,70,2735,6.0,13.9,.432,1.4,4.1,.328,4.6,9.7,.476,2.3,2.8,.795,1.2,4.7,5.9,2.2,0.9,1.0,1.8,3.3,15.6
84,Speedy Claxton,PG,30,ATL,2,0,15,4.8,16.8,.286,0.0,0.0,,4.8,16.8,.286,2.4,4.8,.500,0.0,0.0,0.0,7.2,0.0,0.0,0.0,2.4,12.0
85,Jarron Collins,C,30,UTA,26,3,201,2.9,6.3,.457,0.0,0.0,,2.9,6.3,.457,1.4,2.0,.727,3.6,3.0,6.6,1.3,0.4,0.2,1.6,6.3,7.2
86,Jason Collins,C,30,MIN,31,22,422,1.9,6.0,.314,0.0,0.0,,1.9,6.0,.314,1.1,2.4,.464,2.4,3.6,6.0,0.9,0.8,1.1,1.0,6.2,4.9
87,Mardy Collins,PG-SG,24,TOT,48,14,890,4.2,10.0,.425,0.5,1.3,.419,3.7,8.7,.426,1.1,1.9,.609,1.3,3.1,4.3,4.5,1.3,0.4,2.3,3.2,10.2
87,Mardy Collins,SG,24,NYK,9,0,75,3.8,11.0,.348,0.0,1.4,.000,3.8,9.6,.400,1.9,4.3,.444,1.0,2.9,3.8,4.8,1.0,0.0,2.4,3.4,9.6
87,Mardy Collins,PG,24,LAC,39,14,815,4.3,9.9,.433,0.6,1.2,.464,3.7,8.7,.429,1.1,1.6,.649,1.3,3.1,4.4,4.5,1.3,0.4,2.3,3.2,10.2
88,Nick Collison,C,28,OKC,71,40,1831,4.8,8.4,.568,0.0,0.0,.000,4.8,8.4,.570,1.9,2.7,.721,3.6,6.1,9.6,1.3,1.0,1.0,1.4,4.7,11.5
89,Mike Conley,PG,21,MEM,82,61,2508,4.6,10.5,.442,1.3,3.1,.406,3.4,7.4,.458,2.3,2.8,.817,0.4,3.6,4.0,5.1,1.3,0.1,2.1,2.1,12.8
90,Brian Cook,PF,28,TOT,30,0,171,5.9,16.0,.368,2.7,6.3,.433,3.2,9.7,.326,1.1,1.3,.833,1.5,5.3,6.7,1.1,0.6,0.6,2.7,5.5,15.6
90,Brian Cook,PF,28,ORL,21,0,146,5.7,14.8,.383,2.7,6.2,.440,3.0,8.6,.343,1.2,1.5,.833,1.5,5.2,6.7,1.0,0.7,0.0,2.7,5.7,15.3
90,Brian Cook,PF,28,HOU,9,0,25,7.2,23.0,.313,2.9,7.2,.400,4.3,15.8,.273,0.0,0.0,,1.4,5.8,7.2,1.4,0.0,4.3,2.9,4.3,17.3
91,Daequan Cook,SF,21,MIA,75,4,1833,4.8,12.7,.375,3.0,7.8,.387,1.7,4.9,.356,1.0,1.1,.875,0.4,3.3,3.7,1.4,0.8,0.2,0.8,2.5,13.5
92,Jamal Crawford,PG-SG,28,TOT,65,65,2479,6.1,14.8,.410,2.1,5.7,.360,4.0,9.1,.441,4.4,5.0,.872,0.3,2.5,2.8,4.2,0.8,0.2,2.1,1.3,18.6
92,Jamal Crawford,SG,28,NYK,11,11,392,6.7,15.5,.432,3.2,7.1,.455,3.5,8.4,.413,3.2,4.2,.761,0.2,1.4,1.6,4.4,0.8,0.0,2.4,1.2,19.8
92,Jamal Crawford,PG,28,GSW,54,54,2087,6.0,14.7,.406,1.8,5.5,.338,4.1,9.2,.446,4.6,5.1,.889,0.4,2.7,3.0,4.1,0.8,0.2,2.1,1.4,18.4
93,Joe Crawford,SF,22,NYK,2,0,23,4.7,15.7,.300,1.6,6.3,.250,3.1,9.4,.333,3.1,3.1,1.000,1.6,4.7,6.3,1.6,1.6,0.0,0.0,3.1,14.1
94,Javaris Crittenton,PG-SG,21,TOT,63,10,1174,4.0,8.7,.460,0.1,0.5,.133,4.0,8.3,.478,1.6,2.8,.576,1.7,3.3,5.1,4.6,1.2,0.2,2.5,3.1,9.7
94,Javaris Crittenton,SG,21,MEM,7,0,44,5.7,12.3,.467,0.0,0.8,.000,5.7,11.5,.500,4.1,9.0,.455,3.3,1.6,4.9,4.1,0.8,0.0,2.5,4.1,15.5
94,Javaris Crittenton,PG,21,WAS,56,10,1130,4.0,8.6,.459,0.1,0.4,.143,3.9,8.2,.477,1.5,2.6,.593,1.7,3.4,5.1,4.6,1.2,0.2,2.5,3.1,9.5
95,Austin Croshere,PF,33,TOT,14,0,100,5.0,14.0,.359,1.8,5.4,.333,3.2,8.6,.375,2.5,4.3,.583,4.0,8.3,12.2,3.2,0.4,0.4,2.2,1.8,14.4
